# Wlen(nm) Flux Flux_err
2.174805975747859520e+03 2.471611114520737978e-02 1.650068732693850393e-04
2.174812684097026704e+03 2.370923078037697265e-02 1.650068732693850393e-04
2.174819392281404362e+03 2.391452640486757542e-02 1.650068732693850393e-04
2.174826149623274432e+03 2.373652289656647679e-02 1.650068732693850393e-04
2.174832869235553062e+03 2.309079601632269343e-02 1.650068732693850393e-04
2.174839576862269951e+03 2.321201448711976770e-02 1.650068732693850393e-04
2.174846284324120916e+03 2.388533501365533440e-02 1.650068732693850393e-04
2.174852991621086858e+03 2.429012171587623808e-02 1.650068732693850393e-04
2.174859698753150496e+03 2.381525270606593345e-02 1.650068732693850393e-04
2.174866405720293642e+03 2.422237316888910252e-02 1.650068732693850393e-04
2.174873112522496740e+03 2.340075997666241775e-02 1.650068732693850393e-04
2.174879819159744784e+03 2.280149559674376700e-02 1.650068732693850393e-04
2.174886525632016401e+03 2.226105665929094951e-02 1.650068732693850393e-04
2.174893231939294765e+03 2.234549315435207725e-02 1.650068732693850393e-04
2.174899951096017048e+03 2.213084027317169938e-02 1.650068732693850393e-04
2.174906704439834357e+03 2.161981679385758387e-02 1.650068732693850393e-04
2.174913410188791659e+03 2.252729691753646568e-02 1.650068732693850393e-04
2.174920115772677946e+03 2.205134789707108647e-02 1.650068732693850393e-04
2.174926821191476392e+03 2.241452966880987455e-02 1.650068732693850393e-04
2.174933526445166990e+03 2.333869785911763667e-02 1.650068732693850393e-04
2.174940231533733822e+03 2.304701395648960094e-02 1.650068732693850393e-04
2.174946936457156880e+03 2.401432612672309980e-02 1.650068732693850393e-04
2.174953641215419793e+03 2.274961130555076816e-02 1.650068732693850393e-04
2.174960345808503007e+03 2.315181796014134652e-02 1.650068732693850393e-04
2.174967050236389241e+03 2.274988110734864691e-02 1.650068732693850393e-04
2.174973754499059396e+03 2.219444484966308709e-02 1.650068732693850393e-04
2.174980487024470676e+03 2.284461335233586507e-02 1.650068732693850393e-04
2.174987222147090506e+03 2.365380492784666458e-02 1.650068732693850393e-04
2.174993925850717915e+03 2.333472817567708649e-02 1.650068732693850393e-04
2.175000629389053302e+03 2.352111174438979713e-02 1.650068732693850393e-04
2.175007332762077112e+03 2.324206639128666152e-02 1.650068732693850393e-04
2.175014035969771612e+03 2.391842087765922234e-02 1.650068732693850393e-04
2.175020739012119066e+03 2.423471277365910059e-02 1.650068732693850393e-04
2.175027441889101283e+03 2.388938145117542808e-02 1.650068732693850393e-04
2.175034144600699619e+03 2.420811346335846950e-02 1.650068732693850393e-04
2.175040847146896795e+03 2.435116561424947867e-02 1.650068732693850393e-04
2.175047549527673254e+03 2.425948503186458813e-02 1.650068732693850393e-04
2.175054251743011264e+03 2.439253865547437450e-02 1.650068732693850393e-04
2.175060988201928467e+03 2.398537901655080004e-02 1.650068732693850393e-04
2.175067714532438458e+03 2.426937295843016248e-02 1.650068732693850393e-04
2.175074416188012492e+03 2.472129956016612742e-02 1.650068732693850393e-04
2.175081117678070314e+03 2.470726716939949594e-02 1.650068732693850393e-04
2.175087819002595097e+03 2.438403696715393115e-02 1.650068732693850393e-04
2.175094520161567743e+03 2.345991935362444145e-02 1.650068732693850393e-04
2.175101221154970517e+03 2.378101521305029178e-02 1.650068732693850393e-04
2.175107921982784319e+03 2.380373904575373151e-02 1.650068732693850393e-04
2.175114622644991869e+03 2.346077495804657631e-02 1.650068732693850393e-04
2.175121323141574521e+03 2.433050963145991577e-02 1.650068732693850393e-04
2.175128023472514542e+03 2.396882110001678778e-02 1.650068732693850393e-04
2.175134723637793741e+03 2.341093750738513363e-02 1.650068732693850393e-04
2.175141454583873383e+03 2.392839736111793819e-02 1.650068732693850393e-04
2.175148181562512491e+03 2.309147182402710927e-02 1.650068732693850393e-04
2.175154881167303756e+03 2.270653351668718706e-02 1.650068732693850393e-04
2.175161580606356893e+03 2.211326079362968197e-02 1.650068732693850393e-04
2.175168279879651891e+03 2.223457304497673120e-02 1.650068732693850393e-04
2.175174978987173290e+03 2.258380043227106726e-02 1.650068732693850393e-04
2.175181677928900172e+03 2.342980353340014255e-02 1.650068732693850393e-04
2.175188376704816164e+03 2.397701079720798018e-02 1.650068732693850393e-04
2.175195075314902169e+03 2.344392241042466199e-02 1.650068732693850393e-04
2.175201773759140451e+03 2.400556132648878557e-02 1.650068732693850393e-04
2.175208472037512820e+03 2.376613520762752702e-02 1.650068732693850393e-04
2.175215170150000176e+03 2.372563445742379221e-02 1.650068732693850393e-04
2.175221886125719720e+03 2.371245325492686920e-02 1.650068732693850393e-04
2.175228623203897314e+03 2.396426758929258438e-02 1.650068732693850393e-04
2.175235320755173234e+03 2.345121365970248908e-02 1.650068732693850393e-04
2.175242018140487289e+03 2.340104263106995708e-02 1.650068732693850393e-04
2.175248715359820835e+03 2.254540648196229347e-02 1.650068732693850393e-04
2.175255412413157046e+03 2.257431351372165759e-02 1.650068732693850393e-04
2.175262109300475458e+03 2.178841857226361534e-02 1.650068732693850393e-04
2.175268806021758792e+03 2.090564410790435659e-02 1.650068732693850393e-04
2.175275502576987947e+03 2.096014900330257086e-02 1.650068732693850393e-04
2.175282198966147007e+03 2.117959761388538489e-02 1.650068732693850393e-04
2.175288895189215509e+03 2.234019568929660263e-02 1.650068732693850393e-04
2.175295591246175718e+03 2.188941838831538755e-02 1.650068732693850393e-04
2.175302287137009898e+03 2.214202734332796838e-02 1.650068732693850393e-04
2.175309035068817593e+03 2.216312301273507326e-02 1.650068732693850393e-04
2.175315734918154249e+03 2.223630489199509772e-02 1.650068732693850393e-04
2.175322430246992099e+03 2.354008914403015948e-02 1.650068732693850393e-04
2.175329125409626613e+03 2.334847679110134411e-02 1.650068732693850393e-04
2.175335820406038692e+03 2.324822938433440331e-02 1.650068732693850393e-04
2.175342515236210602e+03 2.248210195762678776e-02 1.650068732693850393e-04
2.175349209900122332e+03 2.333428800511866061e-02 1.650068732693850393e-04
2.175355904397757513e+03 2.378840280739837748e-02 1.650068732693850393e-04
2.175362598729097499e+03 2.372220777358837254e-02 1.650068732693850393e-04
2.175369292894123646e+03 2.343333569031968294e-02 1.650068732693850393e-04
2.175375986892817309e+03 2.356896518998686726e-02 1.650068732693850393e-04
2.175382680725160753e+03 2.375962379172076935e-02 1.650068732693850393e-04
2.175389393970978745e+03 2.259073183793888426e-02 1.650068732693850393e-04
2.175396123622730101e+03 2.213883867321180671e-02 1.650068732693850393e-04
2.175402816892350984e+03 2.141765505508481243e-02 1.650068732693850393e-04
2.175409509995545250e+03 2.156361677923514936e-02 1.650068732693850393e-04
2.175416202932291526e+03 2.135183236662352782e-02 1.650068732693850393e-04
2.175422895702573442e+03 2.116689093570569072e-02 1.650068732693850393e-04
2.175429588306372807e+03 2.213175601754106478e-02 1.650068732693850393e-04
2.175436280743670522e+03 2.233991242520461107e-02 1.650068732693850393e-04
2.175442973014448398e+03 2.327288791979973889e-02 1.650068732693850393e-04
2.175449665118688699e+03 2.226778712119971762e-02 1.650068732693850393e-04
2.175456357056371417e+03 2.270935596834468273e-02 1.650068732693850393e-04
2.175463048827481089e+03 2.230014949437110136e-02 1.650068732693850393e-04
2.175469740431996797e+03 2.152622176906352283e-02 1.650068732693850393e-04
2.175476464297943494e+03 2.139126608652871034e-02 1.650068732693850393e-04
2.175483178042993586e+03 2.243826377073923975e-02 1.650068732693850393e-04
2.175489869084000929e+03 2.249471769911020116e-02 1.650068732693850393e-04
2.175496559958337457e+03 2.265412329877790690e-02 1.650068732693850393e-04
2.175503250665984069e+03 2.302132148143673854e-02 1.650068732693850393e-04
2.175509941206923486e+03 2.321023211319238333e-02 1.650068732693850393e-04
2.175516631581137062e+03 2.327226117575880576e-02 1.650068732693850393e-04
2.175523321788606154e+03 2.359386024369183182e-02 1.650068732693850393e-04
2.175530011829312571e+03 2.353703340194117713e-02 1.650068732693850393e-04
2.175536701703237668e+03 2.372531948734987045e-02 1.650068732693850393e-04
2.175543391410363711e+03 2.404308081117129473e-02 1.650068732693850393e-04
2.175550080950671600e+03 2.467058204470846949e-02 1.650068732693850393e-04
2.175556770324144509e+03 2.422012840513053725e-02 1.650068732693850393e-04
2.175563493706938971e+03 2.414578912136225441e-02 1.650068732693850393e-04
2.175570202641372362e+03 2.389051829108539138e-02 1.650068732693850393e-04
2.175576891450548374e+03 2.393893249222308825e-02 1.650068732693850393e-04
2.175583580092810280e+03 2.308125345366471293e-02 1.650068732693850393e-04
2.175590268568139436e+03 2.342040704278129312e-02 1.650068732693850393e-04
2.175596956876517652e+03 2.240689234743642455e-02 1.650068732693850393e-04
2.175603645017926283e+03 2.231324924536531862e-02 1.650068732693850393e-04
2.175610332992348049e+03 2.223107618181173473e-02 1.650068732693850393e-04
2.175617020799763850e+03 2.311957451687271514e-02 1.650068732693850393e-04
2.175623708440155042e+03 2.367601535305992322e-02 1.650068732693850393e-04
2.175630395913503435e+03 2.386741687141136561e-02 1.650068732693850393e-04
2.175637083219790838e+03 2.442806295455382526e-02 1.650068732693850393e-04
2.175643770358998154e+03 2.437473191994379146e-02 1.650068732693850393e-04
2.175650482141106750e+03 2.477586842917329016e-02 1.650068732693850393e-04
2.175657197375249780e+03 2.425310154155618098e-02 1.650068732693850393e-04
2.175663883949371666e+03 2.450749333737392219e-02 1.650068732693850393e-04
2.175670570356335247e+03 2.413752951194870697e-02 1.650068732693850393e-04
2.175677256596124607e+03 2.342469412450075630e-02 1.650068732693850393e-04
2.175683942668718373e+03 2.349649654316816536e-02 1.650068732693850393e-04
2.175690628574099719e+03 2.361582226625206365e-02 1.650068732693850393e-04
2.175697314312249546e+03 2.257266309488634159e-02 1.650068732693850393e-04
2.175703999883149663e+03 2.119241461537717600e-02 1.650068732693850393e-04
2.175710685286781427e+03 2.019586690554046188e-02 1.650068732693850393e-04
2.175717370523127556e+03 2.019548417522010891e-02 1.650068732693850393e-04
2.175724055592168042e+03 2.005876577997708562e-02 1.650068732693850393e-04
2.175730740493885150e+03 2.136912188493954659e-02 1.650068732693850393e-04
2.175737429543491544e+03 2.155948558477315674e-02 1.650068732693850393e-04
2.175744162201939616e+03 2.230036122381005501e-02 1.650068732693850393e-04
2.175750846537781399e+03 2.314876687715974185e-02 1.650068732693850393e-04
2.175757530706221132e+03 2.282905194243437658e-02 1.650068732693850393e-04
2.175764214707240626e+03 2.311349559792446468e-02 1.650068732693850393e-04
2.175770898540821236e+03 2.304273490095459787e-02 1.650068732693850393e-04
2.175777582206945681e+03 2.368490929814898172e-02 1.650068732693850393e-04
2.175784265705594862e+03 2.358156313781323288e-02 1.650068732693850393e-04
2.175790949036750135e+03 2.360168379945515316e-02 1.650068732693850393e-04
2.175797632200393309e+03 2.348103640090958011e-02 1.650068732693850393e-04
2.175804315196505286e+03 2.431658638153947130e-02 1.650068732693850393e-04
2.175810998025068329e+03 2.429595020380723169e-02 1.650068732693850393e-04
2.175817680686064250e+03 2.413229599370673994e-02 1.650068732693850393e-04
2.175824363179473494e+03 2.344147371975869448e-02 1.650068732693850393e-04
2.175831069755503449e+03 2.359571458320950180e-02 1.650068732693850393e-04
2.175837779173019044e+03 2.388630558135480461e-02 1.650068732693850393e-04
2.175844461099700766e+03 2.255395384582159837e-02 1.650068732693850393e-04
2.175851142858718049e+03 2.206303534870103153e-02 1.650068732693850393e-04
2.175857824450053158e+03 2.071422471809920146e-02 1.650068732693850393e-04
2.175864505873686539e+03 2.078321010066086494e-02 1.650068732693850393e-04
2.175871187129600003e+03 2.134721508208627105e-02 1.650068732693850393e-04
2.175877868217775813e+03 2.174838608885242691e-02 1.650068732693850393e-04
2.175884549138194416e+03 2.225130568495826619e-02 1.650068732693850393e-04
2.175891229890838076e+03 2.202046683542182789e-02 1.650068732693850393e-04
2.175897910475687240e+03 2.202373393117447106e-02 1.650068732693850393e-04
2.175904590892725082e+03 2.263214564665966266e-02 1.650068732693850393e-04
2.175911271141932048e+03 2.263549016000671391e-02 1.650068732693850393e-04
2.175917951223289947e+03 2.181930136884718471e-02 1.650068732693850393e-04
2.175924662431863453e+03 2.214302938226751089e-02 1.650068732693850393e-04
2.175931361493945587e+03 2.149828138302662187e-02 1.650068732693850393e-04
2.175938041007723314e+03 2.115067264491383645e-02 1.650068732693850393e-04
2.175944720353573302e+03 2.037255462271683054e-02 1.650068732693850393e-04
2.175951399531476000e+03 2.089383907371055935e-02 1.650068732693850393e-04
2.175958078541415034e+03 2.060427379375834311e-02 1.650068732693850393e-04
2.175964757383370852e+03 2.170951086992797818e-02 1.650068732693850393e-04
2.175971436057324354e+03 2.243926799538015562e-02 1.650068732693850393e-04
2.175978114563258259e+03 2.405036615387187715e-02 1.650068732693850393e-04
2.175984792901153924e+03 2.437909444128906478e-02 1.650068732693850393e-04
2.175991471070991793e+03 2.470373673760005440e-02 1.650068732693850393e-04
2.175998149072754586e+03 2.443058970897485360e-02 1.650068732693850393e-04
2.176004826906422295e+03 2.406956405811705099e-02 1.650068732693850393e-04
2.176011504571978094e+03 2.431635657520507879e-02 1.650068732693850393e-04
2.176018207501363577e+03 2.407750698404159326e-02 1.650068732693850393e-04
2.176024909111350553e+03 2.440842137331779987e-02 1.650068732693850393e-04
2.176031586208471253e+03 2.409434835557503277e-02 1.650068732693850393e-04
2.176038263137400008e+03 2.311727629231765183e-02 1.650068732693850393e-04
2.176044939898119082e+03 2.221191884102432720e-02 1.650068732693850393e-04
2.176051616490609831e+03 2.118259082049651215e-02 1.650068732693850393e-04
2.176058292914854064e+03 2.054392240410883932e-02 1.650068732693850393e-04
2.176064969170832228e+03 2.052842716829634401e-02 1.650068732693850393e-04
2.176071645258527042e+03 2.139688944959192499e-02 1.650068732693850393e-04
2.176078321177918497e+03 2.150223154529920522e-02 1.650068732693850393e-04
2.176084996928989767e+03 2.142400772794901542e-02 1.650068732693850393e-04
2.176091672511720844e+03 2.166033244594355728e-02 1.650068732693850393e-04
2.176098347926093993e+03 2.213169296960247612e-02 1.650068732693850393e-04
2.176105023172090569e+03 2.173207474991555727e-02 1.650068732693850393e-04
2.176111704892672151e+03 2.229307451040860380e-02 1.650068732693850393e-04
2.176118421971771568e+03 2.191512544519604033e-02 1.650068732693850393e-04
2.176125096648477665e+03 2.223420908920553662e-02 1.650068732693850393e-04
2.176131771156726700e+03 2.187831385160624378e-02 1.650068732693850393e-04
2.176138445496502754e+03 2.182008913655472671e-02 1.650068732693850393e-04
2.176145119667784911e+03 2.107367661816071311e-02 1.650068732693850393e-04
2.176151793670556799e+03 2.076775630541688455e-02 1.650068732693850393e-04
2.176158467504798864e+03 2.031717362781223363e-02 1.650068732693850393e-04
2.176165141170492916e+03 1.900909204597902788e-02 1.650068732693850393e-04
2.176171814667619856e+03 1.941454943950013390e-02 1.650068732693850393e-04
2.176178487996161493e+03 1.959084521355547448e-02 1.650068732693850393e-04
2.176185161156098729e+03 1.977783650777813554e-02 1.650068732693850393e-04
2.176191834147413374e+03 2.060137096732608461e-02 1.650068732693850393e-04
2.176198506970087237e+03 2.193155004478595724e-02 1.650068732693850393e-04
2.176205179624101220e+03 2.245414234613206730e-02 1.650068732693850393e-04
2.176211874931185321e+03 2.349268086842066713e-02 1.650068732693850393e-04
2.176218572274180133e+03 2.366581527237890392e-02 1.650068732693850393e-04
2.176225244357985503e+03 2.356410673463036481e-02 1.650068732693850393e-04
2.176231916273052320e+03 2.277662238174149242e-02 1.650068732693850393e-04
2.176238588019361032e+03 2.294175691356001995e-02 1.650068732693850393e-04
2.176245259596893447e+03 2.296998207033820044e-02 1.650068732693850393e-04
2.176251931005632741e+03 2.219271210012788154e-02 1.650068732693850393e-04
2.176258602245557995e+03 2.176811864230507668e-02 1.650068732693850393e-04
2.176265273316651928e+03 1.885357154578453515e-02 1.650068732693850393e-04
2.176271944218895442e+03 1.972333934330809321e-02 1.650068732693850393e-04
2.176278614952269436e+03 1.951591351095444127e-02 1.650068732693850393e-04
2.176285285516757085e+03 1.926978328854068653e-02 1.650068732693850393e-04
2.176291955912337926e+03 1.836200022557052045e-02 1.650068732693850393e-04
2.176298626138994223e+03 1.872630171484557238e-02 1.650068732693850393e-04
2.176305296196706422e+03 1.886895685197564204e-02 1.650068732693850393e-04
2.176311990255762339e+03 1.927505995034915071e-02 1.650068732693850393e-04
2.176318682687518503e+03 1.966354878356721750e-02 1.650068732693850393e-04
2.176325352174103045e+03 2.050725958204716384e-02 1.650068732693850393e-04
2.176332021491665273e+03 2.055022169260376994e-02 1.650068732693850393e-04
2.176338690640186542e+03 2.151395382106569346e-02 1.650068732693850393e-04
2.176345359619648207e+03 2.170570618035645369e-02 1.650068732693850393e-04
2.176352028430031169e+03 2.168204686418301677e-02 1.650068732693850393e-04
2.176358697071317692e+03 2.184994810102919294e-02 1.650068732693850393e-04
2.176365365543488224e+03 2.104495823876573538e-02 1.650068732693850393e-04
2.176372033846524573e+03 2.072895641767971003e-02 1.650068732693850393e-04
2.176378701980407641e+03 2.013201617887212108e-02 1.650068732693850393e-04
2.176385369945120146e+03 1.907161643227862219e-02 1.650068732693850393e-04
2.176392037740641626e+03 1.838801803901089077e-02 1.650068732693850393e-04
2.176398705366953891e+03 1.779583773549456641e-02 1.650068732693850393e-04
2.176405372824039659e+03 1.744375357176078042e-02 1.650068732693850393e-04
2.176412050778495995e+03 1.899471269860398062e-02 1.650068732693850393e-04
2.176418753145900610e+03 1.982461260976292258e-02 1.650068732693850393e-04
2.176425420030937403e+03 2.017070544886634745e-02 1.650068732693850393e-04
2.176432086746666755e+03 2.104311923731791087e-02 1.650068732693850393e-04
2.176438753293070477e+03 2.091539319684781670e-02 1.650068732693850393e-04
2.176445419670130832e+03 2.081972232874152243e-02 1.650068732693850393e-04
2.176452085877828267e+03 2.076047655698613770e-02 1.650068732693850393e-04
2.176458751916144593e+03 1.992295310554979132e-02 1.650068732693850393e-04
2.176465417785060708e+03 2.022107463241732198e-02 1.650068732693850393e-04
2.176472083484557515e+03 2.091243536902237174e-02 1.650068732693850393e-04
2.176478749014617733e+03 2.052243899355652226e-02 1.650068732693850393e-04
2.176485414375221808e+03 2.134195974110978181e-02 1.650068732693850393e-04
2.176492079566350640e+03 2.071543621953926204e-02 1.650068732693850393e-04
2.176498744587986494e+03 1.985027361044631664e-02 1.650068732693850393e-04
2.176505409440109815e+03 2.014052427915058452e-02 1.650068732693850393e-04
2.176512074122702415e+03 1.943825420794927442e-02 1.650068732693850393e-04
2.176518765871437154e+03 2.015653338388312052e-02 1.650068732693850393e-04
2.176525447862471992e+03 1.997487735495913699e-02 1.650068732693850393e-04
2.176532111972031998e+03 1.925557787383244332e-02 1.650068732693850393e-04
2.176538775911982157e+03 1.898511969663294052e-02 1.650068732693850393e-04
2.176545439682303368e+03 1.989353482725054675e-02 1.650068732693850393e-04
2.176552103282977441e+03 2.053892864545676239e-02 1.650068732693850393e-04
2.176558766713984369e+03 2.091278845200578856e-02 1.650068732693850393e-04
2.176565429975305960e+03 2.158155031928214729e-02 1.650068732693850393e-04
2.176572093066924936e+03 2.260593252700782499e-02 1.650068732693850393e-04
2.176578755988821285e+03 2.315831657619503436e-02 1.650068732693850393e-04
2.176585418740976365e+03 2.358196091276927933e-02 1.650068732693850393e-04
2.176592081323371076e+03 2.393128622424114255e-02 1.650068732693850393e-04
2.176598743735987682e+03 2.426789625306456991e-02 1.650068732693850393e-04
2.176605405978807539e+03 2.331766511057041177e-02 1.650068732693850393e-04
2.176612068051809729e+03 2.456236977384223391e-02 1.650068732693850393e-04
2.176618729954978789e+03 2.370637000978550665e-02 1.650068732693850393e-04
2.176625418593231643e+03 2.401277340207024630e-02 1.650068732693850393e-04
2.176632097101618001e+03 2.362266957359220043e-02 1.650068732693850393e-04
2.176638758430768576e+03 2.320278884317671098e-02 1.650068732693850393e-04
2.176645419590005076e+03 2.292771131633204035e-02 1.650068732693850393e-04
2.176652080579308858e+03 2.222194099647176874e-02 1.650068732693850393e-04
2.176658741398660823e+03 2.281235079887137737e-02 1.650068732693850393e-04
2.176665402048041869e+03 2.242951095557313770e-02 1.650068732693850393e-04
2.176672062527434264e+03 2.457322684493279050e-02 1.650068732693850393e-04
2.176678722836818451e+03 2.381115193446238856e-02 1.650068732693850393e-04
2.176685382976175788e+03 2.435225601588854663e-02 1.650068732693850393e-04
2.176692042945487174e+03 2.386661635014773047e-02 1.650068732693850393e-04
2.176698702744734874e+03 2.378703905728546050e-02 1.650068732693850393e-04
2.176705362373899334e+03 2.461175017437436038e-02 1.650068732693850393e-04
2.176712021832961909e+03 2.414804057014317829e-02 1.650068732693850393e-04
2.176718681121903955e+03 2.390998322600336803e-02 1.650068732693850393e-04
2.176725340240706828e+03 2.451808329714091558e-02 1.650068732693850393e-04
2.176732008836901059e+03 2.486952075138850957e-02 1.650068732693850393e-04
2.176738700783158038e+03 2.358469349882565472e-02 1.650068732693850393e-04
2.176745359326956077e+03 2.370746656004013575e-02 1.650068732693850393e-04
2.176752017700535362e+03 2.336217075346248145e-02 1.650068732693850393e-04
2.176758675903876338e+03 2.278064138775836786e-02 1.650068732693850393e-04
2.176765333936961724e+03 2.319129141700844790e-02 1.650068732693850393e-04
2.176771991799771058e+03 2.350474621056122815e-02 1.650068732693850393e-04
2.176778649492286604e+03 2.332675987991545546e-02 1.650068732693850393e-04
2.176785307014489717e+03 2.324828930371836133e-02 1.650068732693850393e-04
2.176791964366361299e+03 2.319843158624846496e-02 1.650068732693850393e-04
2.176798621547881339e+03 2.282095097358217972e-02 1.650068732693850393e-04
2.176805278559032558e+03 2.342498679061070024e-02 1.650068732693850393e-04
2.176811935399795857e+03 2.380702805332557750e-02 1.650068732693850393e-04
2.176818592070153045e+03 2.305333759607151520e-02 1.650068732693850393e-04
2.176825248570083659e+03 2.324977560745103075e-02 1.650068732693850393e-04
2.176831904899569508e+03 2.331855953512123811e-02 1.650068732693850393e-04
2.176838561058592404e+03 2.340514284955424323e-02 1.650068732693850393e-04
2.176845234262717440e+03 2.305828995853195784e-02 1.650068732693850393e-04
2.176851914580243829e+03 2.237710751689381619e-02 1.650068732693850393e-04
2.176858570163212335e+03 2.186265748587768940e-02 1.650068732693850393e-04
2.176865225575636941e+03 2.146390005630454539e-02 1.650068732693850393e-04
2.176871880817500369e+03 2.041896016985000895e-02 1.650068732693850393e-04
2.176878535888783517e+03 2.050953206178106683e-02 1.650068732693850393e-04
2.176885190789466833e+03 1.992231473267742914e-02 1.650068732693850393e-04
2.176891845519531671e+03 1.916255683174904190e-02 1.650068732693850393e-04
2.176898500078959387e+03 1.888111265908039293e-02 1.650068732693850393e-04
2.176905154467731336e+03 1.895411802328016843e-02 1.650068732693850393e-04
2.176911808685827509e+03 1.997655225840279034e-02 1.650068732693850393e-04
2.176918462733231536e+03 2.015195904680319380e-02 1.650068732693850393e-04
2.176925116609921588e+03 2.095203891390172088e-02 1.650068732693850393e-04
2.176931770315880385e+03 2.162053166364810708e-02 1.650068732693850393e-04
2.176938423851090192e+03 2.176954753914371252e-02 1.650068732693850393e-04
2.176945077215530546e+03 2.147317592271814207e-02 1.650068732693850393e-04
2.176951730409182801e+03 2.248426969214316687e-02 1.650068732693850393e-04
2.176958389095068924e+03 2.218005422286349962e-02 1.650068732693850393e-04
2.176965076897519793e+03 2.173612634092089019e-02 1.650068732693850393e-04
2.176971729514064918e+03 2.164169727459276660e-02 1.650068732693850393e-04
2.176978381959742364e+03 2.121168438739292825e-02 1.650068732693850393e-04
2.176985034234532577e+03 2.143901167597087737e-02 1.650068732693850393e-04
2.176991686338418276e+03 2.126556631497580202e-02 1.650068732693850393e-04
2.176998338271379453e+03 2.097279292537878106e-02 1.650068732693850393e-04
2.177004990033396098e+03 2.065587969694278325e-02 1.650068732693850393e-04
2.177011641624451840e+03 2.039026946940566964e-02 1.650068732693850393e-04
2.177018293044525763e+03 2.145384843066894601e-02 1.650068732693850393e-04
2.177024944293600129e+03 2.141654534474525529e-02 1.650068732693850393e-04
2.177031595371655385e+03 2.192244264544437882e-02 1.650068732693850393e-04
2.177038246278673341e+03 2.212987267406454905e-02 1.650068732693850393e-04
2.177044897014635353e+03 2.212882306487133632e-02 1.650068732693850393e-04
2.177051547579521866e+03 2.232333113775225239e-02 1.650068732693850393e-04
2.177058197973312872e+03 2.268270076116832637e-02 1.650068732693850393e-04
2.177064848195991544e+03 2.260271280016932713e-02 1.650068732693850393e-04
2.177071498247537875e+03 2.295861241748630571e-02 1.650068732693850393e-04
2.177078162595418689e+03 2.354257703824202616e-02 1.650068732693850393e-04
2.177084837282992339e+03 2.406862487738684747e-02 1.650068732693850393e-04
2.177091486756316499e+03 2.409479224183343551e-02 1.650068732693850393e-04
2.177098136058427826e+03 2.381727345929015097e-02 1.650068732693850393e-04
2.177104785189308586e+03 2.445143142233326475e-02 1.650068732693850393e-04
2.177111434148938770e+03 2.389166355183567833e-02 1.650068732693850393e-04
2.177118082937300187e+03 2.427794929409755539e-02 1.650068732693850393e-04
2.177124731554373739e+03 2.390272669737826539e-02 1.650068732693850393e-04
2.177131380000140780e+03 2.462588230139383522e-02 1.650068732693850393e-04
2.177138028274582211e+03 2.400390230574888512e-02 1.650068732693850393e-04
2.177144676377678934e+03 2.249658973246683111e-02 1.650068732693850393e-04
2.177151324309412303e+03 2.308584136605173684e-02 1.650068732693850393e-04
2.177157972069763673e+03 2.234096375844956892e-02 1.650068732693850393e-04
2.177164619658713036e+03 2.258046542616405292e-02 1.650068732693850393e-04
2.177171267076242202e+03 2.265741873260527020e-02 1.650068732693850393e-04
2.177177914322332981e+03 2.274203568640285889e-02 1.650068732693850393e-04
2.177184561396964909e+03 2.343865925387842927e-02 1.650068732693850393e-04
2.177191208300119797e+03 2.302275543855895543e-02 1.650068732693850393e-04
2.177197856843472891e+03 2.327487971124294480e-02 1.650068732693850393e-04
2.177204539868622760e+03 2.340876296595462147e-02 1.650068732693850393e-04
2.177211186192437253e+03 2.407198876780168237e-02 1.650068732693850393e-04
2.177217832344694216e+03 2.385431677569517517e-02 1.650068732693850393e-04
2.177224478325375003e+03 2.369501252720699128e-02 1.650068732693850393e-04
2.177231124134460515e+03 2.383247675658077547e-02 1.650068732693850393e-04
2.177237769771931653e+03 2.331569307517647460e-02 1.650068732693850393e-04
2.177244415237769772e+03 2.295893052557351419e-02 1.650068732693850393e-04
2.177251060531955773e+03 2.197797486719530943e-02 1.650068732693850393e-04
2.177257705654471010e+03 2.123377303397105606e-02 1.650068732693850393e-04
2.177264350605296386e+03 2.173911282301487294e-02 1.650068732693850393e-04
2.177270995384412345e+03 2.072238422812910930e-02 1.650068732693850393e-04
2.177277639991800243e+03 2.079808325295108909e-02 1.650068732693850393e-04
2.177284284427442344e+03 2.065321308422326044e-02 1.650068732693850393e-04
2.177290928691317276e+03 2.067951490164667699e-02 1.650068732693850393e-04
2.177297572783407759e+03 2.188464915614979356e-02 1.650068732693850393e-04
2.177304216703694692e+03 2.152771947919470547e-02 1.650068732693850393e-04
2.177310860452158977e+03 2.175269775415648171e-02 1.650068732693850393e-04
2.177317504028782423e+03 2.179955493130933744e-02 1.650068732693850393e-04
2.177324152195979877e+03 2.197804078490828150e-02 1.650068732693850393e-04
2.177330827707614390e+03 2.234896035130227304e-02 1.650068732693850393e-04
2.177337470703714189e+03 2.286295361026308495e-02 1.650068732693850393e-04
2.177344113527891750e+03 2.412759692063272399e-02 1.650068732693850393e-04
2.177350756180127519e+03 2.305645196719686985e-02 1.650068732693850393e-04
2.177357398660403760e+03 2.275536983328852944e-02 1.650068732693850393e-04
2.177364040968700920e+03 2.359351819687265442e-02 1.650068732693850393e-04
2.177370683104998989e+03 2.265944191146015280e-02 1.650068732693850393e-04
2.177377325069280232e+03 2.209873682402236153e-02 1.650068732693850393e-04
2.177383966861526005e+03 2.253145324482710293e-02 1.650068732693850393e-04
2.177390608481715390e+03 2.308317506725427945e-02 1.650068732693850393e-04
