# Wlen(nm) Transmission Continuum
2.242365276836947942e+03 9.833268616738740642e-01 4.794385597938122801e-01
2.242372603941716534e+03 9.774715291905657910e-01 4.794316227118918805e-01
2.242379976385689133e+03 9.677864804621716388e-01 4.794246244137113644e-01
2.242387457741386243e+03 9.516674980243394755e-01 4.794175039540556349e-01
2.242394784503143001e+03 9.264116886496698289e-01 4.794105122774558470e-01
2.242402111165196402e+03 8.932046980358513411e-01 4.794035025138826400e-01
2.242409601601410941e+03 8.599415120821320979e-01 4.793963172422269214e-01
2.242416963900143855e+03 8.400579899052750266e-01 4.793892363263230760e-01
2.242424290219027171e+03 8.455323455976818670e-01 4.793821717277889083e-01
2.242431698393997067e+03 8.731800424162253771e-01 4.793750096268747374e-01
2.242439142132326651e+03 9.059965990739836661e-01 4.793677943141967379e-01
2.242446468107921191e+03 9.287790174314571878e-01 4.793606747003074653e-01
2.242453793983727337e+03 9.381291293658696739e-01 4.793535368600242430e-01
2.242461318773970106e+03 9.362600712027289163e-01 4.793461861130107748e-01
2.242468644831483289e+03 9.306427287334554377e-01 4.793390108873936684e-01
2.242475970363841498e+03 9.320567082994329899e-01 4.793318177916550127e-01
2.242483411829261058e+03 9.437381090879857215e-01 4.793244920150893651e-01
2.242490820389321925e+03 9.593482743997586715e-01 4.793171797451913907e-01
2.242498145578110780e+03 9.721678862894127526e-01 4.793099312137421575e-01
2.242505503255161329e+03 9.809224636355755589e-01 4.793026319460429452e-01
2.242512994781042835e+03 9.863595700366132313e-01 4.792951807300360745e-01
2.242520319626141827e+03 9.896040366776971409e-01 4.792878765826806275e-01
2.242527644371331007e+03 9.916804540949617497e-01 4.792805540098852290e-01
2.242535116685034154e+03 9.930927809140777107e-01 4.792730648024864371e-01
2.242542492507540373e+03 9.940968750737999571e-01 4.792656533550571640e-01
2.242549816908882349e+03 9.948303220895179377e-01 4.792582749265123510e-01
2.242557204369632018e+03 9.953753773432935104e-01 4.792508141263678856e-01
2.242564664221914882e+03 9.957797740870053538e-01 4.792432609876459138e-01
2.242571988279286870e+03 9.960718976965081684e-01 4.792358265232962711e-01
2.242579312236664464e+03 9.962656342393668707e-01 4.792283734943267315e-01
2.242586812954865763e+03 9.963593244511098623e-01 4.792207212207867939e-01
2.242594158482151670e+03 9.963324112452051073e-01 4.792132082572628793e-01
2.242601482095402389e+03 9.961559933938414213e-01 4.792056989528263311e-01
2.242608896895362250e+03 9.958349370772159315e-01 4.791980770509360332e-01
2.242616327517083391e+03 9.954261890141311575e-01 4.791904195856309667e-01
2.242623650786085364e+03 9.950699517645759107e-01 4.791828538258076087e-01
2.242630979203516745e+03 9.949785428042631219e-01 4.791752639197583985e-01
2.242638495383685495e+03 9.951630036979776106e-01 4.791674599658113376e-01
2.242645818308319122e+03 9.953165353393004233e-01 4.791598375707406543e-01
2.242653141132836026e+03 9.950898545879812707e-01 4.791521964123515165e-01
2.242660580825893703e+03 9.943392567645192859e-01 4.791444139623439180e-01
2.242667984661709397e+03 9.932635052888485472e-01 4.791366496452860724e-01
2.242675307141698795e+03 9.926129427865146848e-01 4.791289516122482772e-01
2.242682659385930947e+03 9.929078595813390917e-01 4.791212032243434837e-01
2.242690149845861924e+03 9.937532147291806561e-01 4.791132895072952591e-01
2.242697471981202852e+03 9.943643476651308211e-01 4.791055344198879573e-01
2.242704794016342021e+03 9.944398720779501488e-01 4.790977604302245063e-01
2.242712256154762599e+03 9.940758615470194348e-01 4.790898181107951515e-01
2.242719635650953933e+03 9.935959172524833072e-01 4.790819442933724748e-01
2.242726957341285470e+03 9.932258038790950927e-01 4.790741130101194845e-01
2.242734330963880893e+03 9.927585607997593264e-01 4.790662068872893475e-01
2.242741798150555951e+03 9.917338993213552500e-01 4.790581806909980367e-01
2.242749119495959803e+03 9.899367600670507805e-01 4.790502919345721589e-01
2.242756440741075949e+03 9.876364424683587995e-01 4.790423841370533564e-01
2.242763922875501066e+03 9.855059950760641785e-01 4.790342827541031467e-01
2.242771280479969846e+03 9.840846935413884999e-01 4.790262966621278706e-01
2.242778601379999145e+03 9.829269336679148372e-01 4.790183311523982801e-01
2.242785993930893710e+03 9.808188532210769806e-01 4.790102681696979947e-01
2.242793440292919968e+03 9.768228208857142603e-01 4.790021266515255838e-01
2.242800760847741003e+03 9.718053768725006814e-01 4.789941032501405238e-01
2.242808081302190658e+03 9.687508232360122484e-01 4.789860606689241296e-01
2.242815580981633957e+03 9.689237062514204357e-01 4.789778011577006112e-01
2.242822919143908166e+03 9.698862688064321391e-01 4.789696998892689628e-01
2.242830239252989486e+03 9.681140432536461393e-01 4.789615991775413306e-01
2.242837648280493340e+03 9.628417696272599802e-01 4.789533803402910017e-01
2.242845076268103639e+03 9.560988689395474305e-01 4.789451205289655955e-01
2.242852396031697481e+03 9.495960348251908378e-01 4.789369615074198228e-01
2.242859715694832630e+03 9.413998300652267615e-01 4.789287831674067797e-01
2.242867230466682940e+03 9.292117706848045389e-01 4.789203665946446531e-01
2.242874551637916284e+03 9.171023126159213446e-01 4.789121471179955125e-01
2.242881870955404338e+03 9.106476281340235568e-01 4.789039102294899708e-01
2.242889294006198725e+03 9.109691427874334613e-01 4.788955366754175103e-01
2.242896706071251629e+03 9.142953910324509437e-01 4.788871554688930998e-01
2.242904025042971625e+03 9.149574006893225198e-01 4.788788598527279339e-01
2.242911355906761401e+03 9.087179069779585117e-01 4.788705311385078045e-01
2.242918859331307431e+03 9.012623863015472025e-01 4.788619860199309075e-01
2.242926177957137043e+03 9.014132030252224315e-01 4.788536314969996099e-01
2.242933496482386090e+03 9.083602532547573327e-01 4.788452574576774756e-01
2.242940931101523802e+03 9.144742922420794340e-01 4.788367304590589457e-01
2.242948329697506324e+03 9.164333179506924942e-01 4.788282246223744543e-01
2.242955647876705825e+03 9.171232992328218758e-01 4.788197914378732323e-01
2.242962989238711543e+03 9.228517071740660604e-01 4.788113117328126611e-01
2.242970480263682475e+03 9.364938327117989791e-01 4.788026386891156561e-01
2.242977798096710558e+03 9.535978239894727926e-01 4.787941461804677834e-01
2.242985115829073038e+03 9.678982839195180432e-01 4.787856340170345559e-01
2.242992559559977508e+03 9.778204982442941784e-01 4.787769549828361226e-01
2.242999947142005112e+03 9.841105449674149019e-01 4.787683211459757282e-01
2.243007264528036558e+03 9.878905969289394351e-01 4.787597494201652482e-01
2.243014613930973155e+03 9.902543901536805526e-01 4.787511202064583249e-01
2.243022095012192040e+03 9.917841293130279512e-01 4.787423157951050667e-01
2.243029412051771487e+03 9.927602573428817578e-01 4.787336843280894372e-01
2.243036728990599386e+03 9.933544554765668666e-01 4.787250330679936883e-01
2.243044179375061503e+03 9.937466033903256113e-01 4.787162035460189036e-01
2.243051558399880832e+03 9.941508181354787865e-01 4.787074382017668106e-01
2.243058874992098026e+03 9.947009038955182403e-01 4.786987269624168317e-01
2.243066229977048806e+03 9.953563089255168528e-01 4.786899498620115212e-01
2.243073703571968053e+03 9.959814922524266034e-01 4.786810105023517337e-01
2.243081019817451761e+03 9.964870050858861683e-01 4.786722391050586833e-01
2.243088335962097972e+03 9.968613217143408312e-01 4.786634477764929452e-01
2.243095790540276994e+03 9.971277568950327463e-01 4.786544694555240897e-01
2.243103163466264959e+03 9.973131197718729801e-01 4.786455689573250183e-01
2.243110479264018977e+03 9.974318185358395095e-01 4.786367172329505371e-01
2.243117837370435154e+03 9.974847759970891792e-01 4.786277940096954064e-01
2.243125305938140627e+03 9.974679517193194567e-01 4.786187159808155123e-01
2.243132621388879670e+03 9.973888322334967249e-01 4.786098036820832791e-01
2.243139936738694814e+03 9.972980294006920099e-01 4.786008713139857651e-01
2.243147393049114271e+03 9.972835500269330300e-01 4.785917460259336842e-01
2.243154762336283511e+03 9.973834192221950889e-01 4.785827065857434781e-01
2.243162077338925428e+03 9.975410569350500190e-01 4.785737134056048392e-01
2.243169436104621127e+03 9.976727810065876279e-01 4.785646459673972286e-01
2.243176902105832141e+03 9.977395586772400682e-01 4.785554254059783963e-01
2.243184216761178050e+03 9.977368584116051986e-01 4.785463712353893451e-01
2.243191531315514112e+03 9.976696107518393530e-01 4.785372968574427843e-01
2.243198986895063172e+03 9.975449935770738241e-01 4.785280265794886190e-01
2.243206355005057048e+03 9.973733144808226703e-01 4.785188442656371777e-01
2.243213669211938395e+03 9.971410683112906792e-01 4.785097086597403515e-01
2.243221026173093378e+03 9.967959001132278285e-01 4.785004990606701591e-01
2.243228492070165430e+03 9.962710395565074206e-01 4.784911319588407430e-01
2.243235805929467915e+03 9.955674480882498179e-01 4.784819349467250849e-01
2.243243119687674607e+03 9.948992300807620870e-01 4.784727175893603301e-01
2.243250572071603983e+03 9.945463115010276800e-01 4.784633044461067963e-01
2.243257941467705677e+03 9.944935774282845919e-01 4.784539751811434094e-01
2.243265254878175710e+03 9.944186401123354946e-01 4.784446961802427123e-01
2.243272607569332649e+03 9.940435655488666367e-01 4.784353466227394547e-01
2.243280075826254233e+03 9.932625232030550810e-01 4.784258288259355396e-01
2.243287388888864371e+03 9.920065998467862967e-01 4.784164880033690559e-01
2.243294701850292313e+03 9.903188920858597699e-01 4.784071266977625303e-01
2.243302148572217448e+03 9.885729686873666600e-01 4.783975729633776486e-01
2.243309521719342683e+03 9.870556726068695497e-01 4.783880925219338720e-01
2.243316834332751569e+03 9.851852392603739350e-01 4.783786691575294681e-01
2.243324180286814681e+03 9.817889888781401453e-01 4.783691819945133927e-01
2.243331653369213200e+03 9.758709478901951284e-01 4.783595091993246284e-01
2.243338965634480246e+03 9.668124429327116243e-01 4.783500235981320015e-01
2.243346277798478695e+03 9.556067793372579056e-01 4.783405173762097506e-01
2.243353716390375212e+03 9.441271802576421956e-01 4.783308254765782919e-01
2.243361095755080441e+03 9.320639410809147263e-01 4.783211894832132272e-01
2.243368407570776981e+03 9.207039860922325847e-01 4.783116207875549031e-01
2.243375744319008845e+03 9.183656586707023006e-01 4.783019985245865469e-01
2.243383224694151977e+03 9.297349808276326177e-01 4.782921662766111415e-01
2.243390536161424734e+03 9.482354974479334508e-01 4.782825349293657879e-01
2.243397847527342492e+03 9.645362342581701443e-01 4.782728828238019814e-01
2.243405275519543920e+03 9.759567244734334013e-01 4.782630553386772454e-01
2.243412663570023597e+03 9.830068508925122739e-01 4.782532592657334214e-01
2.243419974587357501e+03 9.869357755743177751e-01 4.782435442718186991e-01
2.243427299659383152e+03 9.890809178588104711e-01 4.782337895692427288e-01
2.243434789796174300e+03 9.901095485773538929e-01 4.782237932609430531e-01
2.243442100464801115e+03 9.902709662719162420e-01 4.782140152009682899e-01
2.243449411031986983e+03 9.895142338155463735e-01 4.782042162451861644e-01
2.243456825953186126e+03 9.873758821845466382e-01 4.781942559103363743e-01
2.243464225159275884e+03 9.832133828617761750e-01 4.781842950757899113e-01
2.243471535377594591e+03 9.764533189902976362e-01 4.781744328173678227e-01
2.243478846301392878e+03 9.675108147613094012e-01 4.781645484924738621e-01
2.243486348670382540e+03 9.603007416015737485e-01 4.781543833610174543e-01
2.243493658539711305e+03 9.596775438734052033e-01 4.781444576223867204e-01
2.243500968307512267e+03 9.655433012650063151e-01 4.781345108505614117e-01
2.243508367684758014e+03 9.731314833971747014e-01 4.781244205599234909e-01
2.243515780517937401e+03 9.788729266805401563e-01 4.781142901252322108e-01
2.243523089936587894e+03 9.819996453458915697e-01 4.781042796368025760e-01
2.243530399253663290e+03 9.830457996275261401e-01 4.780942480367545988e-01
2.243537886296402121e+03 9.835003587834231231e-01 4.780839504655918781e-01
2.243545210381251309e+03 9.845043912139942455e-01 4.780738554086256809e-01
2.243552519349015711e+03 9.858084999710937657e-01 4.780637598556822243e-01
2.243559900707713041e+03 9.865174380852523850e-01 4.780535426635126317e-01
2.243567329641101423e+03 9.860962224406804033e-01 4.780432376314707188e-01
2.243574638259432049e+03 9.841467350575746620e-01 4.780330779482833692e-01
2.243581946776100722e+03 9.800851831837155137e-01 4.780228970162491153e-01
2.243589414403104911e+03 9.736285733871342662e-01 4.780124723250044338e-01
2.243596755984514402e+03 9.666432188062977771e-01 4.780022017802514900e-01
2.243604064151588318e+03 9.626002442465833031e-01 4.779919564818673750e-01
2.243611425015496479e+03 9.619289607634113892e-01 4.779816156048971032e-01
2.243618872523860318e+03 9.611886103695833627e-01 4.779711308174783291e-01
2.243626180341217605e+03 9.587763642473918768e-01 4.779608209755359383e-01
2.243633488056825172e+03 9.565958200164208503e-01 4.779504897476211656e-01
2.243640933790922190e+03 9.559856297788246193e-01 4.779399412328325658e-01
2.243648295344588405e+03 9.576941906083328293e-01 4.779294899633997340e-01
2.243655602710318362e+03 9.625177653560558211e-01 4.779190939560047924e-01
2.243662940601550872e+03 9.691528328709845264e-01 4.779086327755889818e-01
2.243670409161300995e+03 9.745096310585247279e-01 4.778979629117981465e-01
2.243677716177030561e+03 9.774499464841461815e-01 4.778875019478567854e-01
2.243685023090923551e+03 9.791577525176796692e-01 4.778770194609184840e-01
2.243692444453291046e+03 9.805835105733110568e-01 4.778663505849846116e-01
2.243699828456559771e+03 9.814252401622035604e-01 4.778557131897750443e-01
2.243707135020292299e+03 9.808517144221843287e-01 4.778451655105520057e-01
2.243714447459311032e+03 9.782031923858867106e-01 4.778345875748318816e-01
2.243721939548506271e+03 9.724161487195240872e-01 4.778237271485498705e-01
2.243729245761954644e+03 9.615290131582987510e-01 4.778131141001180637e-01
2.243736551873479584e+03 9.436238281848461362e-01 4.778024793917656221e-01
2.243743946383646289e+03 9.179611681412176427e-01 4.777916937850965606e-01
2.243751355315509954e+03 8.902303724371861682e-01 4.777808646966629769e-01
2.243758661076589306e+03 8.760197718399238553e-01 4.777701643835509659e-01
2.243765966735696111e+03 8.843074251246000328e-01 4.777594423323587858e-01
2.243773442526640792e+03 9.058688798658289798e-01 4.777484479104315285e-01
2.243780769091068123e+03 9.243838885644678482e-01 4.777376506727738503e-01
2.243788074399569268e+03 9.319259745073535939e-01 4.777268627813749946e-01
2.243795439575415003e+03 9.255795018451047351e-01 4.777159642445473753e-01
2.243802875916514949e+03 9.047258308601527910e-01 4.777049377269349528e-01
2.243810180874286743e+03 8.724168946784974787e-01 4.776940838186250482e-01
2.243817485729998225e+03 8.408028838184655740e-01 4.776832080354718180e-01
2.243824930785169727e+03 8.314247779849862630e-01 4.776721008317090789e-01
2.243832286159446994e+03 8.524512419781287154e-01 4.776611049118654750e-01
2.243839590664267689e+03 8.891281108367050656e-01 4.776501628765419949e-01
2.243846924022021085e+03 9.221032742127802662e-01 4.776391553824571590e-01
2.243854390254649388e+03 9.455509887151928305e-01 4.776279255290485914e-01
2.243861694408456970e+03 9.605581724377754149e-01 4.776169170649896545e-01
2.243868998460117382e+03 9.696607723801278222e-01 4.776058865894263761e-01
2.243876410294807101e+03 9.752820748067138057e-01 4.775946706621667648e-01
2.243883796962161341e+03 9.787032029818018009e-01 4.775834700690280710e-01
2.243891100662647204e+03 9.806647285918672630e-01 4.775723729296550979e-01
2.243898404260938150e+03 9.816085552920736923e-01 4.775612537007637992e-01
2.243905893780833139e+03 9.817941297924103194e-01 4.775498282963553387e-01
2.243913201674168704e+03 9.813475527861313941e-01 4.775386573774567101e-01
2.243920504921122301e+03 9.802847056351536859e-01 4.775274712497881713e-01
2.243927881048967720e+03 9.785293358243879469e-01 4.775161508330862947e-01
2.243935301494279884e+03 9.759091268704008781e-01 4.775047394014924618e-01
2.243942604389773351e+03 9.721051093824645273e-01 4.774934861987052970e-01
2.243949907182984589e+03 9.665395770557139166e-01 4.774822107698990514e-01
2.243957359592178364e+03 9.581926557454076843e-01 4.774706812385378640e-01
2.243964702666488392e+03 9.451880068679524571e-01 4.774592980164362732e-01
2.243972005108077610e+03 9.236712004574260115e-01 4.774479552777277647e-01
2.243979343041060929e+03 8.884877060275154781e-01 4.774365347835112794e-01
2.243986799750864975e+03 8.355811430848207877e-01 4.774249061720955423e-01
2.243994101840708481e+03 7.670357026986807103e-01 4.774134959472876583e-01
2.244001403828183356e+03 7.043876975195842993e-01 4.774020633600595809e-01
2.244008816637719519e+03 6.795446947061699605e-01 4.773904342022793346e-01
2.244016197380475660e+03 6.961463620600923941e-01 4.773788322479498025e-01
2.244023499016043388e+03 7.241582295203697894e-01 4.773673319400238424e-01
2.244030800549192008e+03 7.432643322345616754e-01 4.773558091918171375e-01
2.244038287442185720e+03 7.628504663981335865e-01 4.773439704314868526e-01
2.244045593010512675e+03 7.896900086559776044e-01 4.773323954446050954e-01
2.244052894191592713e+03 8.171809702853131130e-01 4.773208047412084709e-01
2.244060264910859132e+03 8.437617219368457322e-01 4.773090806388087803e-01
2.244067685811188312e+03 8.742817522176538070e-01 4.772972533436292131e-01
2.244074986640076077e+03 9.060625797129255865e-01 4.772855945090674346e-01
2.244082287366458331e+03 9.318382879196349666e-01 4.772739130979837263e-01
2.244089730762916588e+03 9.499159498309684979e-01 4.772619799778400340e-01
2.244097077894240101e+03 9.615536015668187941e-01 4.772501779654784171e-01
2.244104378268266828e+03 9.684154652031579102e-01 4.772384281889258117e-01
2.244111704404992452e+03 9.720800931693367453e-01 4.772266140071340090e-01
2.244119167953680062e+03 9.733390268051721472e-01 4.772145545807242040e-01
2.244126467975229843e+03 9.726404837019092531e-01 4.772027362628668556e-01
2.244133767923670348e+03 9.710150370828053434e-01 4.771908951844793800e-01
2.245229429206246095e+03 9.848751797889582216e-01 4.708472731264415900e-01
2.245236715829760215e+03 9.869396060528197179e-01 4.708471768630959065e-01
2.245243996764391795e+03 9.890057159926685104e-01 4.708470716690055791e-01
2.245251311079714924e+03 9.903984799748398737e-01 4.708469569368143870e-01
2.245258739880629491e+03 9.911221322253072064e-01 4.708468311269041751e-01
2.245266020402028062e+03 9.917257700370045725e-01 4.708466987610384069e-01
2.245273300802638005e+03 9.926801016126546306e-01 4.708465574304109835e-01
2.245280652798179744e+03 9.938916906576329424e-01 4.708464056190068137e-01
2.245288042642584969e+03 9.949307324700229493e-01 4.708462438287704943e-01
2.245295322629777274e+03 9.956008540557241826e-01 4.708460754360211387e-01
2.245302602496123654e+03 9.959132270847229629e-01 4.708458981145950961e-01
2.245309991263450684e+03 9.959372462103063262e-01 4.708457090164990255e-01
2.245317343059236464e+03 9.958273419170640128e-01 4.708455117504080079e-01
2.245324622511981033e+03 9.958467235515292559e-01 4.708453074764687440e-01
2.245331901843823289e+03 9.961511537627694146e-01 4.708450943099236063e-01
2.245339326474158042e+03 9.966342264832460662e-01 4.708448677332404131e-01
2.245346641129558066e+03 9.970727838855688585e-01 4.708446354800525091e-01
2.245353920047613428e+03 9.973611897827550088e-01 4.708443954705577306e-01
2.245361198925243116e+03 9.974886663281024024e-01 4.708441466017114219e-01
2.245368658348395002e+03 9.974702934538481891e-01 4.708438823757350455e-01
2.245375936852521136e+03 9.973395858208693454e-01 4.708436156056910460e-01
2.245383215235645366e+03 9.971128736705573425e-01 4.708433400062159713e-01
2.245390528365301179e+03 9.967756218471847118e-01 4.708430542024539811e-01
2.245397952258088935e+03 9.963483375047516022e-01 4.708427549656021283e-01
2.245405230227098400e+03 9.958861377696458517e-01 4.708424527150619210e-01
2.245412508075050027e+03 9.953554907274313468e-01 4.708421416711227048e-01
2.245419854547002160e+03 9.945790068728740385e-01 4.708418187797435150e-01
2.245427243818608986e+03 9.933314803005552918e-01 4.708414849812205261e-01
2.245434521252262130e+03 9.913934751504521747e-01 4.708411473956550797e-01
2.245441798564799228e+03 9.889504822221657498e-01 4.708408010527085907e-01
2.245449177468973630e+03 9.872256066081589454e-01 4.708404409362201282e-01
2.245456533028929698e+03 9.872687051466388919e-01 4.708400730098902254e-01
2.245463809926982321e+03 9.884739700611611113e-01 4.708397002347113891e-01
2.245471086703863875e+03 9.891168397823919545e-01 4.708393187381552658e-01
2.245478497129841344e+03 9.880746525993555629e-01 4.708389212741754259e-01
2.245485819888020160e+03 9.851338872513062395e-01 4.708385196386626892e-01
2.245493096250231702e+03 9.812005989624613678e-01 4.708381118192226378e-01
2.245500372491214421e+03 9.785985280605331571e-01 4.708376953143952881e-01
2.245507813528233783e+03 9.793207905064150731e-01 4.708372603955521263e-01
2.245515104394851733e+03 9.828269885210847434e-01 4.708368254543396914e-01
2.245522380220979358e+03 9.867940537443113946e-01 4.708363827359318687e-01
2.245529671450993192e+03 9.895558349910734686e-01 4.708359303957170838e-01
2.245537111137262400e+03 9.907832100574217593e-01 4.708354598932609769e-01
2.245544386548393504e+03 9.907899238500217365e-01 4.708349910434744823e-01
2.245551661838195741e+03 9.901586003956406312e-01 4.708345135713324359e-01
2.245558982064760585e+03 9.891491976158770516e-01 4.708340244483673054e-01
2.245566391472996202e+03 9.873660472585107373e-01 4.708335204866673784e-01
2.245573666347616381e+03 9.840853701435199330e-01 4.708330169923702901e-01
2.245580941100849941e+03 9.789672499869527256e-01 4.708325049116686145e-01
2.245588289412247832e+03 9.736033092225343522e-01 4.708319789361964935e-01
2.245595669453621667e+03 9.709395837997222278e-01 4.708314418807598711e-01
2.245602943791488087e+03 9.714117924525795811e-01 4.708309038870814311e-01
2.245610218007911499e+03 9.722220693805889713e-01 4.708303573429350464e-01
2.245617593492077958e+03 9.715761995493719105e-01 4.708297944598349716e-01
2.245624945078107430e+03 9.706759157227040635e-01 4.708292246614023124e-01
2.245632218878977710e+03 9.705753115129372999e-01 4.708286523134122548e-01
2.245639492558347683e+03 9.712070110451322957e-01 4.708280714508768505e-01
2.245646894302874898e+03 9.732359870237041743e-01 4.708274716195638421e-01
2.245654218345422123e+03 9.771017538037547467e-01 4.708268694142088706e-01
2.245661491609052518e+03 9.814994914235876111e-01 4.708262628569174768e-01
2.245668764751127583e+03 9.846536672603223295e-01 4.708256478209891238e-01
2.245676191843259858e+03 9.863271513661723278e-01 4.708250110153143764e-01
2.245683489254533470e+03 9.868787601877159199e-01 4.708243767245438582e-01
2.245690761980682510e+03 9.864756031866829256e-01 4.708237361029017354e-01
2.245698035202733990e+03 9.856873155634537920e-01 4.708230869830464793e-01
2.245705485494325330e+03 9.857670876832783646e-01 4.708224133028744429e-01
2.245712757804407374e+03 9.872321607455563086e-01 4.708217471775215657e-01
2.245720029992831769e+03 9.891592825687601787e-01 4.708210726364201459e-01
2.245727326944482684e+03 9.905047414106532555e-01 4.708203873369763981e-01
2.245734752221841518e+03 9.912713069125335119e-01 4.708196812938560405e-01
2.245742023994012015e+03 9.918289858583267948e-01 4.708189813580062055e-01
2.245749295644468930e+03 9.923193766082922807e-01 4.708182730422770246e-01
2.245756615412007250e+03 9.925948584693363719e-01 4.708175515731314320e-01
2.245764016588295817e+03 9.924164900867586958e-01 4.708168134521724113e-01
2.245771287822312843e+03 9.915823093990417947e-01 4.708160798506116906e-01
2.245778558934558987e+03 9.898717933844646266e-01 4.708153379050269982e-01
2.245785900603926166e+03 9.870017942238782371e-01 4.708145802901274601e-01
2.245793278592656407e+03 9.829420957992656138e-01 4.708138103622464543e-01
2.245800549288277125e+03 9.782200318207808776e-01 4.708130432397015230e-01
2.245807819862070119e+03 9.737398704413232631e-01 4.708122678089736168e-01
2.245815182518860183e+03 9.709516373797393296e-01 4.708114740862298642e-01
2.245822538233888281e+03 9.707840037898990415e-01 4.708106726082509352e-01
2.245829808390868493e+03 9.721439888733224288e-01 4.708098721093888495e-01
2.245837078425963682e+03 9.727332208380333745e-01 4.708090633381706858e-01
2.245844461155427325e+03 9.711691165504112710e-01 4.708082335593536394e-01
2.245851795510955981e+03 9.671472287520512801e-01 4.708074007741079314e-01
2.245859065129052851e+03 9.608466721495447782e-01 4.708065670435360173e-01
2.245866334625207855e+03 9.534064545096385679e-01 4.708057250764205448e-01
2.245873736512244704e+03 9.481536202082583298e-01 4.708048593070631727e-01
2.245881050422824501e+03 9.481743714000825385e-01 4.708039954434887209e-01
2.245888319501794285e+03 9.521162488530116041e-01 4.708031286257545189e-01
2.245895588458764450e+03 9.549316494027771940e-01 4.708022536072753450e-01
2.245903008587928980e+03 9.540013625931611507e-01 4.708013519265720759e-01
2.245910302968456563e+03 9.518393969531095955e-01 4.708004571998137822e-01
2.245917571508055516e+03 9.506069806069614714e-01 4.707995574394051030e-01
2.245924839925598462e+03 9.479374504323655470e-01 4.707986495140357719e-01
2.245932277381098629e+03 9.385522115459583592e-01 4.707977120147428529e-01
2.245939553146817161e+03 9.194296198219246152e-01 4.707967866262522949e-01
2.245946821146801540e+03 8.914016282342711595e-01 4.707958540675973858e-01
2.245954098540246378e+03 8.621181734378642325e-01 4.707949121428075534e-01
2.245961533374585088e+03 8.454932964614946256e-01 4.707939414159642011e-01
2.245968800956869018e+03 8.458276115658811545e-01 4.707929843057226948e-01
2.245976068416995076e+03 8.509137967455004947e-01 4.707920190931896842e-01
2.245983361513403452e+03 8.483499175546910243e-01 4.707910423230100005e-01
2.245990779355336144e+03 8.456520750750661231e-01 4.707900404764478464e-01
2.245998046397573944e+03 8.559037170986626419e-01 4.707890508208918412e-01
2.246005313317597484e+03 8.793912978149017734e-01 4.707880530987892387e-01
2.246012621200216017e+03 9.049969782187573530e-01 4.707870416096047173e-01
2.246020022965946737e+03 9.238866168338493168e-01 4.707860088107830854e-01
2.246027289467894661e+03 9.324386267146773655e-01 4.707849867541752942e-01
2.246034555847571482e+03 9.301754723237442013e-01 4.707839566667516573e-01
2.246041877599297550e+03 9.192680462042220890e-01 4.707829105981339302e-01
2.246049264205377312e+03 9.048394767842730113e-01 4.707818470011937428e-01
2.246056530166792527e+03 8.922312160864956931e-01 4.707807926877369820e-01
2.246063796005878885e+03 8.803636930439844299e-01 4.707797303791808052e-01
2.246071130709263798e+03 8.631161271587706185e-01 4.707786498837878142e-01
2.246078503072591047e+03 8.363722430248574646e-01 4.707775556296520114e-01
2.246085768493227988e+03 8.068310779303973224e-01 4.707764692034891452e-01
2.246093033791480138e+03 7.960421425500401327e-01 4.707753748179291930e-01
2.246100380528725964e+03 8.172163878404257176e-01 4.707742600614054362e-01
2.246107739566548389e+03 8.579546690044677071e-01 4.707731352778780076e-01
2.246115004446163312e+03 8.951188986205880216e-01 4.707720168830921703e-01
2.246122269203334781e+03 9.192050072828190643e-01 4.707708905645973663e-01
2.246129627056296158e+03 9.300236082215830313e-01 4.707697417254734784e-01
2.246136973686209330e+03 9.307709477028197620e-01 4.707685865273404380e-01
2.246144238024557126e+03 9.285526713553253764e-01 4.707674363079546453e-01
2.246151502240404625e+03 9.292170252866757130e-01 4.707662782005335167e-01
2.246158870290586492e+03 9.327202186560493713e-01 4.707650954701265711e-01
2.246166205430532500e+03 9.368181232023530258e-01 4.707639099592558773e-01
2.246173469227369424e+03 9.426950690699488211e-01 4.707627280592328600e-01
2.246180732901648753e+03 9.506971220466831074e-01 4.707615383068340376e-01
2.246188110230208622e+03 9.575497286171754663e-01 4.707603218891470709e-01
2.246195434798479710e+03 9.601133408773427913e-01 4.707591061545880473e-01
2.246202698053559743e+03 9.569106108836844538e-01 4.707578927178310280e-01
2.246209961186025339e+03 9.458727681300318491e-01 4.707566714643431904e-01
2.246217346873770566e+03 9.246085843481514077e-01 4.707554215759652827e-01
2.246224661789007314e+03 8.921185687027717304e-01 4.707541756940492594e-01
2.246231924502086258e+03 8.546133117960844627e-01 4.707529308644007870e-01
2.246239187092492102e+03 8.307356990338919944e-01 4.707516782536527167e-01
2.246246580219883072e+03 8.363054726883393242e-01 4.707503951236586826e-01
2.246253886401074851e+03 8.656319392668315738e-01 4.707491191580987500e-01
2.246261148571907597e+03 8.987660078183721257e-01 4.707478430793415325e-01
2.246268410620010400e+03 9.227042830005819374e-01 4.707465592551012823e-01
2.246275810267155521e+03 9.350176373798561036e-01 4.707452431249520286e-01
2.246283108633639131e+03 9.373285008922409567e-01 4.707439371269434569e-01
2.246290370261981025e+03 9.347882162604110867e-01 4.707426299427999172e-01
2.246297631767534767e+03 9.348236042778438337e-01 4.707413150487758102e-01
