# Wlen(nm) Transmission Continuum
2.465321739399921626e+03 7.375642404441817845e-01 1.440815319557330609e-01
2.465329114953174667e+03 7.382230630565200791e-01 1.440829009878327460e-01
2.465336490329988010e+03 7.388925585082389835e-01 1.440842724438285705e-01
2.465343865530342100e+03 7.395101386136179178e-01 1.440856463322639502e-01
2.465351240554218293e+03 7.400338072260751465e-01 1.440870226616813854e-01
2.465358615401598854e+03 7.404558866523945904e-01 1.440884014406219049e-01
2.465365990072463774e+03 7.407824227815502649e-01 1.440897826776253443e-01
2.465373364566796681e+03 7.410211990756425671e-01 1.440911663812305121e-01
2.465380738884576658e+03 7.411934783542005745e-01 1.440925525599743018e-01
2.465388113025785970e+03 7.413438215055877523e-01 1.440939412223928850e-01
2.465395486990406425e+03 7.415204604602291250e-01 1.440953323770210737e-01
2.465402860778418471e+03 7.417473701882667525e-01 1.440967260323922083e-01
2.465410234389803918e+03 7.420311109995788579e-01 1.440981221970385195e-01
2.465417607824544120e+03 7.423639846892623462e-01 1.440995208794909055e-01
2.465424981082619070e+03 7.427128344501062740e-01 1.441009220882787933e-01
2.465432354164011940e+03 7.430328318616373773e-01 1.441023258319307776e-01
2.465439727068703633e+03 7.433006680649622000e-01 1.441037321189740372e-01
2.465447099796675047e+03 7.435128442673166749e-01 1.441051409579340858e-01
2.465454472347907540e+03 7.436725737273642833e-01 1.441065523573356044e-01
2.465461844722382921e+03 7.437856059973498857e-01 1.441079663257018861e-01
2.465469216920081635e+03 7.438598378208136630e-01 1.441093828715547254e-01
2.465476588940985039e+03 7.439021746198343221e-01 1.441108020034148895e-01
2.465483960785075396e+03 7.439185056059983703e-01 1.441122237298019249e-01
2.465491332452333154e+03 7.439128834959030101e-01 1.441136480592339064e-01
2.465498703942740121e+03 7.438850250035299316e-01 1.441150750002277159e-01
2.465506075256277654e+03 7.438266135668241130e-01 1.441165045612989026e-01
2.465513446392926198e+03 7.437166937510519826e-01 1.441179367509618225e-01
2.465520817352667564e+03 7.435164078062694859e-01 1.441193715777293882e-01
2.465528188135483560e+03 7.431617722551833172e-01 1.441208090501136518e-01
2.465535558741354635e+03 7.425664849523887501e-01 1.441222491766248337e-01
2.465542929170263051e+03 7.416326088958447027e-01 1.441236919657723770e-01
2.465550299422188800e+03 7.402748091753024173e-01 1.441251374260639206e-01
2.465557669497113693e+03 7.384842575468296699e-01 1.441265855660062989e-01
2.465565039395020449e+03 7.364392326137073619e-01 1.441280363941050413e-01
2.465572409115888149e+03 7.345211758704305316e-01 1.441294899188639567e-01
2.465579778659699059e+03 7.331726945862651057e-01 1.441309461487859378e-01
2.465587148026434079e+03 7.327116254110056515e-01 1.441324050923725730e-01
2.465594517216074564e+03 7.332397842447662129e-01 1.441338667581240907e-01
2.465601886228603234e+03 7.346072321730802157e-01 1.441353311545397475e-01
2.465609255063999171e+03 7.364407436403623830e-01 1.441367982901167466e-01
2.465616623722244640e+03 7.382922936182317875e-01 1.441382681733519300e-01
2.465623992203320995e+03 7.398331893959989580e-01 1.441397408127402802e-01
2.465631360507209592e+03 7.409230180902586227e-01 1.441412162167756972e-01
2.465638728633891333e+03 7.415505960648368644e-01 1.441426943939508043e-01
2.465646096583347116e+03 7.417634073725734023e-01 1.441441753527567815e-01
2.465653464355559208e+03 7.416358956667967739e-01 1.441456591016838373e-01
2.465660831950508509e+03 7.412675785457804034e-01 1.441471456492207925e-01
2.465668199368176374e+03 7.407861488600419042e-01 1.441486350038548858e-01
2.465675566608542340e+03 7.403186286154791462e-01 1.441501271740722734e-01
2.465682933671590035e+03 7.399369088496243752e-01 1.441516221683580845e-01
2.465690300557299452e+03 7.396628947265070364e-01 1.441531199951958664e-01
2.465697667265652399e+03 7.395114193464235042e-01 1.441546206630680560e-01
2.465705033796629777e+03 7.394820183203004715e-01 1.441561241804555638e-01
2.465712400150212943e+03 7.395046200264403513e-01 1.441576305558383286e-01
2.465719766326382796e+03 7.395058768687295947e-01 1.441591397976947353e-01
2.465727132325120692e+03 7.394494207159009180e-01 1.441606519145020582e-01
2.465734498146408441e+03 7.392852573788760706e-01 1.441621669147363227e-01
2.465741863790226489e+03 7.389196210012868304e-01 1.441636848068720833e-01
2.465749229256556646e+03 7.382994496776522642e-01 1.441652055993828396e-01
2.465756594545379812e+03 7.374099349047678054e-01 1.441667293007406481e-01
2.465763959656677798e+03 7.362335657905680897e-01 1.441682559194163438e-01
2.465771324590430595e+03 7.347429794919342338e-01 1.441697854638794296e-01
2.465778689346620467e+03 7.329220212825428016e-01 1.441713179425981872e-01
2.465786053925227861e+03 7.307616406826477062e-01 1.441728533640394827e-01
2.465793427927131688e+03 7.282615811787561677e-01 1.441743937441845591e-01
2.465800793626280665e+03 7.254247108941349609e-01 1.441759353895582518e-01
2.465808157738376394e+03 7.222295994189803503e-01 1.441774797084107163e-01
2.465815521672820068e+03 7.186146977441175698e-01 1.441790270039091937e-01
2.465822885429592588e+03 7.145296411824388905e-01 1.441805772845145828e-01
2.465830249008674400e+03 7.100187586189191657e-01 1.441821305586862834e-01
2.465837612410048223e+03 7.052477813726872879e-01 1.441836868348826961e-01
2.465844975633693139e+03 7.005301749412060630e-01 1.441852461215605286e-01
2.465852338679591867e+03 6.963594611141697976e-01 1.441868084271756278e-01
2.465859701547726218e+03 6.933023093427456152e-01 1.441883737601825366e-01
2.465867064238075727e+03 6.917788403127356212e-01 1.441899421290340211e-01
2.465874426750621751e+03 6.919397184648159449e-01 1.441915135421820149e-01
2.465881789085347009e+03 6.936509013451093164e-01 1.441930880080771749e-01
2.465889151242231037e+03 6.965059312101897770e-01 1.441946655351685758e-01
2.465896513221256100e+03 6.999233716499031477e-01 1.441962461319043765e-01
2.465903875022402644e+03 7.033138158516027971e-01 1.441978298067310704e-01
2.465911236645651570e+03 7.062043857958744120e-01 1.441994165680940687e-01
2.465918598090985597e+03 7.082751021373302480e-01 1.442010064244376166e-01
2.465925959358384262e+03 7.093435511520038705e-01 1.442025993842044607e-01
2.465933320447830283e+03 7.093035567363227267e-01 1.442041954558362649e-01
2.465940681359303198e+03 7.080744718025223650e-01 1.442057946477730279e-01
2.465948042092784817e+03 7.055703587410964150e-01 1.442073969684538881e-01
2.465955402648256040e+03 7.016197005762864203e-01 1.442090024263164016e-01
2.465962763025698678e+03 6.958564096093697859e-01 1.442106110297971255e-01
2.465970123225093630e+03 6.877897640053973749e-01 1.442122227873310902e-01
2.465977483246423162e+03 6.768136875073089698e-01 1.442138377073523825e-01
2.465984843089666811e+03 6.626698908772337138e-01 1.442154557982932572e-01
2.465992202754805930e+03 6.463573762059340311e-01 1.442170770685849701e-01
2.465999562241820968e+03 6.298730750409895496e-01 1.442187015266573891e-01
2.466006921550695552e+03 6.141688938414290311e-01 1.442203291809395493e-01
2.466014280681408309e+03 5.984897223952743150e-01 1.442219600398584878e-01
2.466021639633942414e+03 5.807260075529182553e-01 1.442235941118406861e-01
2.466028998408276493e+03 5.570945954159098878e-01 1.442252314053104889e-01
2.466036357004394176e+03 5.225367160831825286e-01 1.442268719286918799e-01
2.466043715422275909e+03 4.734060593216170010e-01 1.442285156904069277e-01
2.466051073661901682e+03 4.098341332105553403e-01 1.442301626988763963e-01
2.466058431723253761e+03 3.368074038678535720e-01 1.442318129625202450e-01
2.466065789606313501e+03 2.637252669889209589e-01 1.442334664897568786e-01
2.466073147311061348e+03 2.022691442379196125e-01 1.442351232890031754e-01
2.466080504837478202e+03 1.637065453864610665e-01 1.442367833686750145e-01
2.466087862185546783e+03 1.559340047075890023e-01 1.442384467371871926e-01
2.466095219355245717e+03 1.801792688596221548e-01 1.442401134029523413e-01
2.466102576346557726e+03 2.304085000602394684e-01 1.442417833743828981e-01
2.466109933159464617e+03 2.964877947021951066e-01 1.442434566598895518e-01
2.466117289793945474e+03 3.676944406065436599e-01 1.442451332678812426e-01
2.466124646249983016e+03 4.349794729220026746e-01 1.442468132067664666e-01
2.466132002527557233e+03 4.928617630602462607e-01 1.442484964849516937e-01
2.466139358626649482e+03 5.398402301069020748e-01 1.442501831108424226e-01
2.466146714547241118e+03 5.768551766381105894e-01 1.442518730928430692e-01
2.466154070289314404e+03 6.056006332537839931e-01 1.442535664393567174e-01
2.466161425852848879e+03 6.277949745081385924e-01 1.442552631587846745e-01
2.466168781237825897e+03 6.448902830452688528e-01 1.442569632595272211e-01
2.466176136444226358e+03 6.579665838953397961e-01 1.442586667499836384e-01
2.466183491472032983e+03 6.678152175258919021e-01 1.442603736385517088e-01
2.466190846321224399e+03 6.750572582839066138e-01 1.442620839336276051e-01
2.466198200991783779e+03 6.801642131223857302e-01 1.442637976436069169e-01
2.466205555483691569e+03 6.834706323412033102e-01 1.442655147768832358e-01
2.466212909796928216e+03 6.851959113493479858e-01 1.442672353418491815e-01
2.466220263931475074e+03 6.854625090636999873e-01 1.442689593468961529e-01
2.466227617887313500e+03 6.843109912833663655e-01 1.442706868004141052e-01
2.466234971664424393e+03 6.817339296060851428e-01 1.442724177107916894e-01
2.466242325262789564e+03 6.777299323713519286e-01 1.442741520864165572e-01
2.466249678682389003e+03 6.723764730634692599e-01 1.442758899356746949e-01
2.466257042557182103e+03 6.659056994505050397e-01 1.442776337877543502e-01
2.466264400246017885e+03 6.587818542214408657e-01 1.442793797135723532e-01
2.466271753195850579e+03 6.517420475579502881e-01 1.442811280572549315e-01
2.466279105966846146e+03 6.457135021464949221e-01 1.442828799081855851e-01
2.466286458558986851e+03 6.415813200076617706e-01 1.442846352747445549e-01
2.466293810972253596e+03 6.399188695580323438e-01 1.442863941653103055e-01
2.466301163206626825e+03 6.408120968650656835e-01 1.442881565882601358e-01
2.466308515262088349e+03 6.438157079478435962e-01 1.442899225519701234e-01
2.466315867138618614e+03 6.480415590471461096e-01 1.442916920648150414e-01
2.466323218836198976e+03 6.523867756774144322e-01 1.442934651351683861e-01
2.466330570354810789e+03 6.558128135126712888e-01 1.442952417714022939e-01
2.466337921694434499e+03 6.575251411463201023e-01 1.442970219818875688e-01
2.466345272855051007e+03 6.570346052834539208e-01 1.442988057749937936e-01
2.466352623836641669e+03 6.541908552676453104e-01 1.443005931590891910e-01
2.466359974639187840e+03 6.492226810129916315e-01 1.443023841425409570e-01
2.466367325262670420e+03 6.427771297864494082e-01 1.443041787337147053e-01
2.466374675707070310e+03 6.359396812924275055e-01 1.443059769409747450e-01
2.466382025972369320e+03 6.301217835724307603e-01 1.443077787726844696e-01
2.466389376058546986e+03 6.267351149758239037e-01 1.443095842372051907e-01
2.466396725965585119e+03 6.267986411859560736e-01 1.443113933428977480e-01
2.466404075693464165e+03 6.306780065613435404e-01 1.443132060981212328e-01
2.466411425242166843e+03 6.380055284223569156e-01 1.443150225112338481e-01
2.466418774611672234e+03 6.477987519049981380e-01 1.443168425905919094e-01
2.466426123801963058e+03 6.587872460673988018e-01 1.443186663445510942e-01
2.466433472813018852e+03 6.698015245742596768e-01 1.443204937814650257e-01
2.466440821644820971e+03 6.800160654901645785e-01 1.443223249096866889e-01
2.466448170297351680e+03 6.889914205915906864e-01 1.443241597375676255e-01
2.466455518770590061e+03 6.965949940254175798e-01 1.443259982734577118e-01
2.466462867064518377e+03 7.028907986001706742e-01 1.443278405257060748e-01
2.466470215179117531e+03 7.080413688021439667e-01 1.443296865026601483e-01
2.466477563114368877e+03 7.122354933836894109e-01 1.443315362126663948e-01
2.466484910870251497e+03 7.156479593738173106e-01 1.443333896640693614e-01
2.466492258446748565e+03 7.184267959334935671e-01 1.443352468652130682e-01
2.466499605843840072e+03 7.206931711067267043e-01 1.443371078244398420e-01
2.466506953061507829e+03 7.225412070460194291e-01 1.443389725500907883e-01
2.466514300099731372e+03 7.240414589146297875e-01 1.443408410505054862e-01
2.466521646958492965e+03 7.252470742893868394e-01 1.443427133340225987e-01
2.466528993637772601e+03 7.261980513055809050e-01 1.443445894089793180e-01
2.466536340137552997e+03 7.269219247239608883e-01 1.443464692837116148e-01
2.466543686457812782e+03 7.274379544511193618e-01 1.443483529665538223e-01
2.466551032598535585e+03 7.277625691534979069e-01 1.443502404658397187e-01
2.466558378559700031e+03 7.279154590374700140e-01 1.443521317899006950e-01
2.466565724341287932e+03 7.279277203553375930e-01 1.443540269470677539e-01
2.466573069943280643e+03 7.278489939651582308e-01 1.443559259456704269e-01
2.466580415365659064e+03 7.277460808779189216e-01 1.443578287940366633e-01
2.466587760608404096e+03 7.276899556926793577e-01 1.443597355004933025e-01
2.466595105671496185e+03 7.277359609971664201e-01 1.443616460733659068e-01
2.466602450554916686e+03 7.279076899601316653e-01 1.443635605209785677e-01
2.466609795258646955e+03 7.281920251524346410e-01 1.443654788516542664e-01
2.466617148764007652e+03 7.285444938196272702e-01 1.443674034267416473e-01
2.466624502653883610e+03 7.289043234595972143e-01 1.443693320593339990e-01
2.466631846885301002e+03 7.292155999502641928e-01 1.443712621167039245e-01
2.466639190936954947e+03 7.294418073503784461e-01 1.443731960905102196e-01
2.466646534808829074e+03 7.295652636681163594e-01 1.443751339890701757e-01
2.466653878500902465e+03 7.295793074669146838e-01 1.443770758206987526e-01
2.466661222013156475e+03 7.294806684050506584e-01 1.443790215937098831e-01
2.466668565345573370e+03 7.292597867208823192e-01 1.443809713164168895e-01
2.466675908498132230e+03 7.288832238226137239e-01 1.443829249971307072e-01
2.466683251470813957e+03 7.282426278112156259e-01 1.443848826441614108e-01
2.466690594263601724e+03 7.270466751208163325e-01 1.443868442658184370e-01
2.466697936876475069e+03 7.249282682076322315e-01 1.443888098704090295e-01
2.466705279309414436e+03 7.215197348784063713e-01 1.443907794662392940e-01
2.466712621562400273e+03 7.162474169395161017e-01 1.443927530616141153e-01
2.466719963635415297e+03 7.091142147850427735e-01 1.443947306648374063e-01
2.466727305528439501e+03 7.019701396089671475e-01 1.443967122842114981e-01
2.466734647241453786e+03 6.972776558699507188e-01 1.443986979280373895e-01
2.466741988774439506e+03 6.958051817748885925e-01 1.444006876046147747e-01
2.466749330127377107e+03 6.975703771434444977e-01 1.444026813222421268e-01
2.466756671300247490e+03 7.023775212271441415e-01 1.444046790892166421e-01
2.466764012293032465e+03 7.085361207570602948e-01 1.444066809138341845e-01
2.466771353105711569e+03 7.134849330076853402e-01 1.444086868043891192e-01
2.466778693738266611e+03 7.163569626264776335e-01 1.444106967691748955e-01
2.466786034190678038e+03 7.175675436875823543e-01 1.444127108164833251e-01
2.466793374462927204e+03 7.175619835105971900e-01 1.444147289546050261e-01
2.466800714554995466e+03 7.166358524601208480e-01 1.444167511918294788e-01
2.466808054466862814e+03 7.151073922213244671e-01 1.444187775364446924e-01
2.466815394198510148e+03 7.131205936719581251e-01 1.444208079967371772e-01
2.466822733749918370e+03 7.107180177772942642e-01 1.444228425809922778e-01
2.466830073121068835e+03 7.079128082581737091e-01 1.444248812974945617e-01
2.466837412311942899e+03 7.046659589244776978e-01 1.444269241545265703e-01
2.466844751322520096e+03 7.008804269887951577e-01 1.444289711603698179e-01
2.466852090152782694e+03 6.964132680506778250e-01 1.444310223233046531e-01
2.466859428802711136e+03 6.910927769594361614e-01 1.444330776516097870e-01
2.466866767272284505e+03 6.847770097414067614e-01 1.444351371535625705e-01
2.466874105561486886e+03 6.774765113172895870e-01 1.444372008374400773e-01
2.466881443670297358e+03 6.694526572875584280e-01 1.444392687115167162e-01
2.466888781598696369e+03 6.612769807694426349e-01 1.444413407840662023e-01
2.466896119346665728e+03 6.538207407011047412e-01 1.444434170633610015e-01
2.466903456914185881e+03 6.480915826322368734e-01 1.444454975576722200e-01
2.466910794301239093e+03 6.449408114903725231e-01 1.444475822752699368e-01
2.466918131507803992e+03 6.448121316040681394e-01 1.444496712244220382e-01
2.466925484287543441e+03 6.476204258243055678e-01 1.444517689124054927e-01
2.466932826714156363e+03 6.527779246815640368e-01 1.444538679558576011e-01
2.466940163446215593e+03 6.593768451165303857e-01 1.444559696810445437e-01
2.466947499997715568e+03 6.664676629505098537e-01 1.444580756709517300e-01
2.466954836368637643e+03 6.732911302727485614e-01 1.444601859338418282e-01
2.466962172558963175e+03 6.793779833836125492e-01 1.444623004779755915e-01
2.466969508568671245e+03 6.845209430395343686e-01 1.444644193116122466e-01
2.466976844397744571e+03 6.886882044486801746e-01 1.444665424430104372e-01
2.466984180046162237e+03 6.919489086877709250e-01 1.444686698804267255e-01
2.466991515513906506e+03 6.944249402906678137e-01 1.444708016321171740e-01
2.466998850800957825e+03 6.962522350322087883e-01 1.444729377063360132e-01
2.467006185907295730e+03 6.975538571969780444e-01 1.444750781113357530e-01
2.467013520832903396e+03 6.984328464289679683e-01 1.444772228553689586e-01
2.467020855577759903e+03 6.989723774679064139e-01 1.444793719466854198e-01
2.467028190141846608e+03 6.992363573899733620e-01 1.444815253935344823e-01
2.467035524525144410e+03 6.992721824444677603e-01 1.444836832041638541e-01
2.467042858727635121e+03 6.991153607898218381e-01 1.444858453868204662e-01
2.467050192749297366e+03 6.987915898065192311e-01 1.444880119497488347e-01
2.467057526590113412e+03 6.983187358966213010e-01 1.444901829011931982e-01
2.467064860250064157e+03 6.977093038565664873e-01 1.444923582493961856e-01
2.467072193729130959e+03 6.969719193392930334e-01 1.444945380025991766e-01
2.467079527027292897e+03 6.961128994526132319e-01 1.444967221690417192e-01
2.467086860144531329e+03 6.951395345237880719e-01 1.444989107569624454e-01
2.467094193080828518e+03 6.940606891101669396e-01 1.445011037745992932e-01
2.467101525836164456e+03 6.928819231301958093e-01 1.445033012301879249e-01
2.467108858410519133e+03 6.916025556456500967e-01 1.445055031319629479e-01
2.467116190803873451e+03 6.902177793916339787e-01 1.445077094881576374e-01
2.467123523016209674e+03 6.887203238793319082e-01 1.445099203070047134e-01
2.467130855047506884e+03 6.871026821357553160e-01 1.445121355967342869e-01
2.467138186897747346e+03 6.853665608084865690e-01 1.445143553655763025e-01
2.467145518566910141e+03 6.835339162705295069e-01 1.445165796217585397e-01
2.467152850054978444e+03 6.816489483971802654e-01 1.445188083735084450e-01
2.467160181361930881e+03 6.797698783380636822e-01 1.445210416290510780e-01
2.467167512487749718e+03 6.779545586284532188e-01 1.445232793966109430e-01
2.467174843432414946e+03 6.762436624796913653e-01 1.445255216844107682e-01
2.467182174195907464e+03 6.746462803927996132e-01 1.445277685006723656e-01
2.467189504778208175e+03 6.731356762117863823e-01 1.445300198536157710e-01
2.467196855075783787e+03 6.716617916057999738e-01 1.445322818807822929e-01
2.467204189213810423e+03 6.701732454001368966e-01 1.445345435537694623e-01
2.467211519319667332e+03 6.686291920961400237e-01 1.445368086018834486e-01
2.467218849244260127e+03 6.670000070696193717e-01 1.445390782196613322e-01
2.467226178987569710e+03 6.652714016011014309e-01 1.445413524153172924e-01
2.467233508549576527e+03 6.634423840152240404e-01 1.445436311970637322e-01
2.467240837930261932e+03 6.615132847925928594e-01 1.445459145731124162e-01
2.467248167129606372e+03 6.594804706381243165e-01 1.445482025516731106e-01
2.467255496147591202e+03 6.573408767702241251e-01 1.445504951409548877e-01
2.467262824984196413e+03 6.550881410467135346e-01 1.445527923491648770e-01
2.467270153639402452e+03 6.527060250538224695e-01 1.445550941845091530e-01
2.467277482113191581e+03 6.501695026993461468e-01 1.445574006551929302e-01
2.467284810405543794e+03 6.474507483874240021e-01 1.445597117694194245e-01
2.467292138516439081e+03 6.445224160525346857e-01 1.445620275353907691e-01
2.467299466445859252e+03 6.413594141187638487e-01 1.445643479613079596e-01
2.467306794193784754e+03 6.379427306251541641e-01 1.445666730553705759e-01
2.467314121760195576e+03 6.342636359910707178e-01 1.445690028257766713e-01
2.467321449145073984e+03 6.303267027606712647e-01 1.445713372807235497e-01
2.467328776348399515e+03 6.261575982356459846e-01 1.445736764284064613e-01
2.467336103370153978e+03 6.218138716283112544e-01 1.445760202770202119e-01
2.467343430210316910e+03 6.173796814412549905e-01 1.445783688347570817e-01
2.467350756868869667e+03 6.129380687624217394e-01 1.445807221098092676e-01
2.467358083345792238e+03 6.085433801983295421e-01 1.445830801103669405e-01
2.467365409641068254e+03 6.042101475409750178e-01 1.445854428446196882e-01
2.467372735754674068e+03 5.999134347430375991e-01 1.445878103207542398e-01
2.467380061686592853e+03 5.955996921504991271e-01 1.445901825469574631e-01
2.467387387436805056e+03 5.912100757862169820e-01 1.445925595314146994e-01
2.467394713005291578e+03 5.866988283302074780e-01 1.445949412823097358e-01
2.467402038392032409e+03 5.820296107305119593e-01 1.445973278078246105e-01
2.467409363597009360e+03 5.771597306786421244e-01 1.445997191161409456e-01
2.467416688620202876e+03 5.720319376034047609e-01 1.446021152154384759e-01
2.467424013461593404e+03 5.665799188023187272e-01 1.446045161138958535e-01
2.467431338121161389e+03 5.607382830500223792e-01 1.446069218196898709e-01
2.467438673101143195e+03 5.544492061114726367e-01 1.446093358008445073e-01
2.467446012926146977e+03 5.476692379080921880e-01 1.446117562791255085e-01
2.467453337107535390e+03 5.403690564971301846e-01 1.446141764956773990e-01
2.467460661107029864e+03 5.325198838268074830e-01 1.446166015523838999e-01
2.467467984924610391e+03 5.240858133027088694e-01 1.446190314574156144e-01
2.467475308560257417e+03 5.150419937217330935e-01 1.446214662189420908e-01
2.467482632013951388e+03 5.053849574767462771e-01 1.446239058451315729e-01
2.467489955285673659e+03 4.951376898665069692e-01 1.446263503441511111e-01
2.467497278375405131e+03 4.843655348094829671e-01 1.446287997241663403e-01
2.467504601283126703e+03 4.731883542523814268e-01 1.446312539933416741e-01
2.467511924008817914e+03 4.617488106475847176e-01 1.446337131598396664e-01
2.467519246552459663e+03 4.501614414997829883e-01 1.446361772318220940e-01
2.467526568914033760e+03 4.384714856775100422e-01 1.446386462174496512e-01
2.467533891093518832e+03 4.266350409702223678e-01 1.446411201248807843e-01
2.467541213090898054e+03 4.145124041060861964e-01 1.446435989622738283e-01
2.467548534906150962e+03 4.018860286620289934e-01 1.446460827377848424e-01
2.467555856539257547e+03 3.885131335749540393e-01 1.446485714595689143e-01
2.467563177990199620e+03 3.741914973248697818e-01 1.446510651357797717e-01
2.467570499258957170e+03 3.587897967346110883e-01 1.446535637745698932e-01
2.467577820345511554e+03 3.422753111201405907e-01 1.446560673840905364e-01
2.467585141249841854e+03 3.247795044173654722e-01 1.446585759724909881e-01
2.467592461971930788e+03 3.065953212145201556e-01 1.446610895479204517e-01
2.467599782511756985e+03 2.880114210991321366e-01 1.446636081185253553e-01
2.467607102869303162e+03 2.691806677440628515e-01 1.446661316924521268e-01
2.467614423044548857e+03 2.501451459724950421e-01 1.446686602778451680e-01
2.467621743037474062e+03 2.308536723811782099e-01 1.446711938828471877e-01
2.467629062848061494e+03 2.111556972209007732e-01 1.446737325156009224e-01
2.467636382476289782e+03 1.909471543572762997e-01 1.446762761842462219e-01
2.467643701922140735e+03 1.703407914374591992e-01 1.446788248969225754e-01
2.467651021185594345e+03 1.496216527360006154e-01 1.446813786617678621e-01
2.467658340266631967e+03 1.291174547031166131e-01 1.446839374869189065e-01
2.467665676403080397e+03 1.091903434434674663e-01 1.446865074251896532e-01
2.467673005999580710e+03 9.024461008452266952e-02 1.446890802304766355e-01
2.467680324600803033e+03 7.265711887765605170e-02 1.446916543289312740e-01
2.467687643019537063e+03 5.674716932343878278e-02 1.446942335203540708e-01
2.467694961255762337e+03 4.280245355038730937e-02 1.446968178128751337e-01
2.467702279309459755e+03 3.103740293959759283e-02 1.446994072146232102e-01
2.467709597180610217e+03 2.152362440539649924e-02 1.447020017337261322e-01
2.467716914869193715e+03 1.418533282086560481e-02 1.447046013783099272e-01
2.467724232375191150e+03 8.826392469077232530e-03 1.447072061564996792e-01
2.467731549698583876e+03 5.149274546932191068e-03 1.447098160764192787e-01
2.467738866839351431e+03 2.794087563587339344e-03 1.447124311461904789e-01
2.467746183797475169e+03 1.397122487965598691e-03 1.447150513739345334e-01
2.467753500572935536e+03 6.374653151472601045e-04 1.447176767677714193e-01
2.467760817165712979e+03 2.624917743050320974e-04 1.447203073358190040e-01
2.467768133575787942e+03 9.602495885817687331e-05 1.447229430861943222e-01
2.467775449803140873e+03 3.046083916315482035e-05 1.447255840270133265e-01
2.467782765847753581e+03 8.087928725597790124e-06 1.447282301663903314e-01
2.467790081709605147e+03 1.711730804458876493e-06 1.447308815124383197e-01
2.467797397388677382e+03 2.680801762739555540e-07 1.447335380732691634e-01
2.467804712884950277e+03 3.875516649955176778e-08 1.447361998569930142e-01
2.467812028198404732e+03 1.156850263614925075e-07 1.447388668717192461e-01
2.467819343329021194e+03 8.267278358774438918e-07 1.447415391255554018e-01
2.467826658276780108e+03 4.365078759756425475e-06 1.447442166266080521e-01
2.467833973041661466e+03 1.802588701510076524e-05 1.447468993829818806e-01
2.467841287623647531e+03 6.099456993389531096e-05 1.447495874027813212e-01
2.467848602022716932e+03 1.764919290152998030e-04 1.447522806941082818e-01
2.467855916238852387e+03 4.501640264214925116e-04 1.447549792650645317e-01
2.467863230272032979e+03 1.029929196114758722e-03 1.447576831237493145e-01
2.467870544122239608e+03 2.138834742562835487e-03 1.447603922782614017e-01
2.467877885560609229e+03 4.075392093409005954e-03 1.447631170541757994e-01
2.467885201347855400e+03 7.193836245954164481e-03 1.447658377023987863e-01
2.467892514716714686e+03 1.185913801853760718e-02 1.447685628403931613e-01
2.467899827902525431e+03 1.839239247819174708e-02 1.447712933067311081e-01
2.467907140905270353e+03 2.702829468255386891e-02 1.447740291095055143e-01
2.467914453724928990e+03 3.788267409964850285e-02 1.447767702568066583e-01
2.467921766361482696e+03 5.092792612888576154e-02 1.447795167567242358e-01
2.467929078814912373e+03 6.600596399006440629e-02 1.447822686173465268e-01
2.467936391085197556e+03 8.287188464601386029e-02 1.447850258467600904e-01
2.467943703172320056e+03 1.012241653778687550e-01 1.447877884530507642e-01
2.467951015076258500e+03 1.207170947227571844e-01 1.447905564443021376e-01
2.467958326796995152e+03 1.410021410359313387e-01 1.447933298285973003e-01
2.467965638334509549e+03 1.617553856974386639e-01 1.447961086140177323e-01
2.467972949688783046e+03 1.826738933052920177e-01 1.447988928086437477e-01
2.467980260859796545e+03 2.034851440021509805e-01 1.448016824205543007e-01
2.467987571847528670e+03 2.239785820820085482e-01 1.448044774578262084e-01
2.467994882651962143e+03 2.440044228553413241e-01 1.448072779285365097e-01
2.468002193273076045e+03 2.634576964595104487e-01 1.448100838407594682e-01
2.468009503710851732e+03 2.822787983254727018e-01 1.448128952025689586e-01
2.468016813965269193e+03 3.004141110284363481e-01 1.448157120220371352e-01
2.468024124036309331e+03 3.177761273348517768e-01 1.448185343072347087e-01
2.468031433923951681e+03 3.342393227218836138e-01 1.448213620662310019e-01
2.468038743628178509e+03 3.496840772974192380e-01 1.448241953070949217e-01
2.468046053148968895e+03 3.639721028932867974e-01 1.448270340378927934e-01
2.468053362486304195e+03 3.769856603642455228e-01 1.448298782666905260e-01
2.468060671640165310e+03 3.888188807637931177e-01 1.448327280015523078e-01
2.468067980610531322e+03 3.998534269360537463e-01 1.448355832505408836e-01
2.468075319917835259e+03 4.104041138461061999e-01 1.448384559796303261e-01
2.468082629899279254e+03 4.205312416847312718e-01 1.448413228454764334e-01
2.468089938386865015e+03 4.302092881132025259e-01 1.448441947363908189e-01
2.468097246690882002e+03 4.393166700281844195e-01 1.448470721738125688e-01
2.468104554811312937e+03 4.475358778081210409e-01 1.448499551657989326e-01
2.468111862748136900e+03 4.546835258529184354e-01 1.448528437204048280e-01
2.468119170501334793e+03 4.610097513584512918e-01 1.448557378456840905e-01
2.468126478070888425e+03 4.670121614910963115e-01 1.448586375496896395e-01
2.468133785456775513e+03 4.731162510321053616e-01 1.448615428404716743e-01
2.468141092658978323e+03 4.795112371312740263e-01 1.448644537260807552e-01
2.468148399677478210e+03 4.861150933940150964e-01 1.448673702145656383e-01
2.468155706512253346e+03 4.925395075664703026e-01 1.448702923139728871e-01
2.468163013163286450e+03 4.983325736640664694e-01 1.448732200323489261e-01
