# Wlen(nm) Flux Flux_err
1.926349360856085468e+03 1.794289415466922711e-03 1.016025017918240964e-04
1.926355980171867259e+03 1.360822827815282715e-03 1.016025017918240964e-04
1.926362432761021410e+03 1.660888527129124326e-03 1.016025017918240964e-04
1.926368914173531721e+03 1.219678394910767147e-03 1.016025017918240964e-04
1.926375504123544033e+03 1.364477679584257582e-03 1.016025017918240964e-04
1.926381931561238162e+03 1.357030541592488043e-03 1.016025017918240964e-04
1.926388490800690533e+03 1.238861747233010882e-03 1.016025017918240964e-04
1.926395002153024961e+03 1.622141454158931503e-03 1.016025017918240964e-04
1.926401429269421669e+03 1.159093690630814619e-03 1.016025017918240964e-04
1.926408065907432956e+03 1.103704119839317996e-03 1.016025017918240964e-04
1.926414499090232994e+03 1.140474019467733460e-03 1.016025017918240964e-04
1.926420997008604672e+03 8.391160434050724988e-04 1.016025017918240964e-04
1.926427568368185121e+03 1.031109537166081036e-03 1.016025017918240964e-04
1.926433994934821385e+03 1.021012766019503866e-03 1.016025017918240964e-04
1.926440569521119414e+03 1.148019149151719093e-03 1.016025017918240964e-04
1.926447063441391720e+03 2.920014578494585533e-04 1.016025017918240964e-04
1.926453498793367544e+03 7.387525012535779961e-04 1.016025017918240964e-04
1.926460131404822278e+03 3.770656815077449812e-04 1.016025017918240964e-04
1.926466557421390689e+03 6.122951350175822975e-04 1.016025017918240964e-04
1.926473068710326515e+03 2.055793963021024945e-04 1.016025017918240964e-04
1.926479624613033593e+03 5.273878174484929399e-04 1.016025017918240964e-04
1.926486050307834830e+03 -4.905245081779637884e-04 1.016025017918240964e-04
1.926492637104836831e+03 4.891271221647531479e-04 1.016025017918240964e-04
1.926499116727449064e+03 5.216145891001935095e-05 1.016025017918240964e-04
1.926505563472812128e+03 6.159775101707899193e-04 1.016025017918240964e-04
1.926512182603477186e+03 -6.368887144512010319e-05 1.016025017918240964e-04
1.926518607747721944e+03 1.741031034623193019e-04 1.016025017918240964e-04
1.926525129269654144e+03 4.776807099363649788e-04 1.016025017918240964e-04
1.926531672851314397e+03 -1.201881767690781029e-04 1.016025017918240964e-04
1.926538097673502989e+03 7.364526548877201593e-05 1.016025017918240964e-04
1.926544693542796722e+03 3.827173649450059389e-04 1.016025017918240964e-04
1.926551162004420803e+03 5.118550491297124217e-04 1.016025017918240964e-04
1.926557617004174062e+03 -1.433241346735650095e-05 1.016025017918240964e-04
1.926564225791305262e+03 2.521061799742584119e-04 1.016025017918240964e-04
1.926570650062447385e+03 -3.783378827197314228e-05 1.016025017918240964e-04
1.926577178677533993e+03 1.105290015921473108e-04 1.016025017918240964e-04
1.926583713076248614e+03 8.021348905738091709e-04 1.016025017918240964e-04
1.926590137025045124e+03 4.701606850252758817e-04 1.016025017918240964e-04
1.926596738825944158e+03 6.895011297184493312e-04 1.016025017918240964e-04
1.926603199265523699e+03 -3.791358902302716555e-05 1.016025017918240964e-04
1.926609659378395918e+03 3.761520741111384360e-04 1.016025017918240964e-04
1.926616260961520766e+03 4.629985341236058597e-04 1.016025017918240964e-04
1.926622684358781953e+03 4.217519637757800974e-04 1.016025017918240964e-04
1.926629216924906814e+03 6.418055987924972065e-04 1.016025017918240964e-04
1.926635745281048457e+03 6.455232485112549290e-04 1.016025017918240964e-04
1.926642168355674357e+03 8.860925648385454016e-04 1.016025017918240964e-04
1.926648772945214887e+03 1.054653424877343391e-03 1.016025017918240964e-04
1.926655228503969283e+03 4.901027703625655861e-04 1.016025017918240964e-04
1.926661690586413442e+03 6.140329525310993307e-05 1.016025017918240964e-04
1.926668288107335457e+03 -4.393654250700853507e-05 1.016025017918240964e-04
1.926674710629934452e+03 -1.999952516089966706e-04 1.016025017918240964e-04
1.926681244002703352e+03 -4.540687977754776406e-04 1.016025017918240964e-04
1.926687769458921593e+03 -3.129985219637285198e-04 1.016025017918240964e-04
1.926694191658596083e+03 4.030368364046904160e-04 1.016025017918240964e-04
1.926700795891537382e+03 3.868027833015651857e-05 1.016025017918240964e-04
1.926707249712962266e+03 -3.431185637204645718e-04 1.016025017918240964e-04
1.926713710619151698e+03 -2.644258034470466085e-05 1.016025017918240964e-04
1.926720307221951316e+03 -1.527183635099963659e-04 1.016025017918240964e-04
1.926726728869108456e+03 1.212489350822951119e-04 1.016025017918240964e-04
1.926733259901847532e+03 -2.427329523011048141e-04 1.016025017918240964e-04
1.926739785603069777e+03 -2.262297370645870902e-04 1.016025017918240964e-04
1.926746206927011599e+03 2.776549937370466521e-04 1.016025017918240964e-04
1.926752807655833294e+03 2.844114291488862388e-06 1.016025017918240964e-04
1.926759262885702128e+03 -2.151111960224222873e-04 1.016025017918240964e-04
1.926765719467529607e+03 -1.889595405402375071e-04 1.016025017918240964e-04
1.926772318298566915e+03 -5.711924686839622888e-04 1.016025017918240964e-04
1.926778739069500944e+03 1.191882231983340704e-05 1.016025017918240964e-04
1.926785264613254867e+03 -3.750714954282645083e-05 1.016025017918240964e-04
1.926791793706687486e+03 -2.096002958229076186e-04 1.016025017918240964e-04
1.926798214154116067e+03 -1.697790564761849231e-04 1.016025017918240964e-04
1.926804808229014498e+03 -5.545938737396991164e-04 1.016025017918240964e-04
1.926811268015382666e+03 2.764181953271519767e-04 1.016025017918240964e-04
1.926817717122458816e+03 2.962711265793530882e-04 1.016025017918240964e-04
1.926824321330373778e+03 7.075980094134900989e-04 1.016025017918240964e-04
1.926830741224302301e+03 3.531514728454918269e-04 1.016025017918240964e-04
1.926837258127833366e+03 2.739415510231714120e-04 1.016025017918240964e-04
1.926843793762965106e+03 -2.441485635824995376e-04 1.016025017918240964e-04
1.926850213333097372e+03 -4.074442326672609162e-04 1.016025017918240964e-04
1.926856797601985818e+03 -3.271811091098905124e-04 1.016025017918240964e-04
1.926863265095189718e+03 6.034641227196292120e-05 1.016025017918240964e-04
1.926869703574840059e+03 -4.130765449944351743e-04 1.016025017918240964e-04
1.926876316310557513e+03 3.140241215543098990e-04 1.016025017918240964e-04
1.926882735326697684e+03 2.435742306924062680e-04 1.016025017918240964e-04
1.926889240436481941e+03 -9.606652181873334131e-04 1.016025017918240964e-04
1.926895785765085520e+03 -7.109271661626557701e-04 1.016025017918240964e-04
1.926902204457138851e+03 2.588861745987880111e-04 1.016025017918240964e-04
1.926908775765643668e+03 -3.636708867297859722e-04 1.016025017918240964e-04
1.926915254118305256e+03 4.287562235615804073e-04 1.016025017918240964e-04
1.926921678815569749e+03 6.742142639490845057e-04 1.016025017918240964e-04
1.926928303232297594e+03 -3.344354101232213596e-04 1.016025017918240964e-04
1.926934721369865656e+03 -2.626625305422369198e-04 1.016025017918240964e-04
1.926941211530092460e+03 -4.459646973173296124e-04 1.016025017918240964e-04
1.926947769706226609e+03 5.854466200979095356e-04 1.016025017918240964e-04
1.926954187519417474e+03 8.246081397828225815e-04 1.016025017918240964e-04
1.926960742710875820e+03 5.162883506397560008e-04 1.016025017918240964e-04
1.926967235077903979e+03 8.735229358083142518e-04 1.016025017918240964e-04
1.926973652566608507e+03 4.213124447019191360e-04 1.016025017918240964e-04
1.926980272357453941e+03 5.135372168745230598e-05 1.016025017918240964e-04
1.926986699346979776e+03 1.291349863794705210e-04 1.016025017918240964e-04
1.926993171399547919e+03 5.401247906711239589e-04 1.016025017918240964e-04
1.926999745579558748e+03 4.807703869462336740e-04 1.016025017918240964e-04
1.927006162513102254e+03 -2.912381998854109903e-04 1.016025017918240964e-04
1.927012698428564818e+03 -1.288599509624873253e-04 1.016025017918240964e-04
1.927019207967155126e+03 2.420707052500516274e-04 1.016025017918240964e-04
1.927025624575921711e+03 6.094446331182819775e-04 1.016025017918240964e-04
1.927032223922114099e+03 5.971866870179298075e-05 1.016025017918240964e-04
1.927038669251205647e+03 -4.619490774118162335e-04 1.016025017918240964e-04
1.927045120035723812e+03 -3.698703785979655400e-04 1.016025017918240964e-04
1.927051713378247996e+03 3.189165663422512337e-04 1.016025017918240964e-04
1.927058129431359021e+03 6.398505180820369823e-04 1.016025017918240964e-04
1.927064642909580016e+03 4.635383691420266175e-04 1.016025017918240964e-04
1.927071172779222024e+03 1.963448307170715908e-04 1.016025017918240964e-04
1.927077588507263954e+03 -8.705438531177034779e-05 1.016025017918240964e-04
1.927084164246708042e+03 -7.126059695201374567e-05 1.016025017918240964e-04
1.927090631075705005e+03 2.573493521445499891e-05 1.016025017918240964e-04
1.927097057429487904e+03 -5.680574830972023913e-04 1.016025017918240964e-04
1.927103673095452450e+03 1.172761368861649126e-04 1.016025017918240964e-04
1.927110088267345873e+03 2.019099806568156884e-04 1.016025017918240964e-04
1.927116576144788041e+03 7.914813516339524178e-05 1.016025017918240964e-04
1.927123129507260501e+03 9.789477704876432818e-04 1.016025017918240964e-04
1.927129544353792426e+03 5.016868071525106216e-04 1.016025017918240964e-04
1.927136093322096713e+03 6.138571643581997809e-04 1.016025017918240964e-04
1.927142584813631856e+03 6.315681880633835458e-05 1.016025017918240964e-04
1.927148999334694508e+03 7.659811530677446741e-04 1.016025017918240964e-04
1.927155608960945301e+03 4.882820021365056381e-04 1.016025017918240964e-04
1.927162039014214315e+03 -4.345740794533704409e-05 1.016025017918240964e-04
1.927168498125043698e+03 -9.019665979502733107e-05 1.016025017918240964e-04
1.927175078144421832e+03 -2.602528311597458884e-04 1.016025017918240964e-04
1.927181492108657267e+03 -2.004919265033778316e-03 1.016025017918240964e-04
1.927188011139134005e+03 -1.172407998742323529e-03 1.016025017918240964e-04
1.927194530458135205e+03 2.911953412444755001e-04 1.016025017918240964e-04
1.927200944096608055e+03 -9.993454597743971646e-04 1.016025017918240964e-04
1.927207522613499577e+03 -1.982849508225612706e-04 1.016025017918240964e-04
1.927213981665111760e+03 5.576464078511053667e-05 1.016025017918240964e-04
1.927220408841195194e+03 7.626723531375528831e-04 1.016025017918240964e-04
1.927227018683851384e+03 2.509039850932652266e-04 1.016025017918240964e-04
1.927233431765002251e+03 3.736320903308022355e-04 1.016025017918240964e-04
1.927239917688663581e+03 7.773515384084166103e-04 1.016025017918240964e-04
1.927246468002356323e+03 3.223301350188557002e-04 1.016025017918240964e-04
1.927252880757451976e+03 7.029109119557180310e-04 1.016025017918240964e-04
1.927259424995142581e+03 5.105368283867211089e-04 1.016025017918240964e-04
1.927265916213178798e+03 -1.805845640012735450e-04 1.016025017918240964e-04
1.927272328642110779e+03 1.134282322235537644e-03 1.016025017918240964e-04
1.927278930760161302e+03 5.457115113782097906e-04 1.016025017918240964e-04
1.927285363315964787e+03 9.125477314362687468e-04 1.016025017918240964e-04
1.927291812961523419e+03 1.410002605519679254e-04 1.016025017918240964e-04
1.927298397439433074e+03 9.565721875725271064e-04 1.016025017918240964e-04
1.927304809310363225e+03 7.272580855578841775e-04 1.016025017918240964e-04
1.927311316096708651e+03 3.217077251339112653e-04 1.016025017918240964e-04
1.927317842651547153e+03 7.757516461710972676e-05 1.016025017918240964e-04
1.927324254196021229e+03 2.614123734560976271e-04 1.016025017918240964e-04
1.927330817689166224e+03 3.599508949230701056e-04 1.016025017918240964e-04
1.927337286754677734e+03 5.984267599769647070e-04 1.016025017918240964e-04
1.927343697972586142e+03 -2.861095737085971708e-04 1.016025017918240964e-04
1.927350317738425701e+03 5.887360732134847225e-04 1.016025017918240964e-04
1.927356729748470570e+03 1.441886876448677602e-03 1.016025017918240964e-04
1.927363195909023034e+03 -3.258279929080412640e-04 1.016025017918240964e-04
1.927369760973347866e+03 -1.885273760973980091e-04 1.016025017918240964e-04
1.927376171632573460e+03 3.850942928632632048e-04 1.016025017918240964e-04
1.927382693325507944e+03 8.025428020279258990e-04 1.016025017918240964e-04
1.927389202074265995e+03 -3.453510681010986340e-04 1.016025017918240964e-04
1.927395612406632836e+03 2.719315562161974450e-04 1.016025017918240964e-04
1.927402189197527150e+03 8.377325481154076570e-04 1.016025017918240964e-04
1.927408642064897094e+03 8.478100278320661355e-04 1.016025017918240964e-04
1.927415064422902560e+03 8.153381764240509111e-04 1.016025017918240964e-04
1.927421671171700382e+03 -6.721065722996997149e-04 1.016025017918240964e-04
1.927428080944887597e+03 -2.103542581674260719e-06 1.016025017918240964e-04
1.927434557660001929e+03 2.273046416982800477e-04 1.016025017918240964e-04
1.927441109267849697e+03 7.101332357771341980e-04 1.016025017918240964e-04
1.927447518713884620e+03 -1.235849599864514037e-04 1.016025017918240964e-04
1.927454049351365029e+03 2.748681195021108960e-04 1.016025017918240964e-04
1.927460546252760423e+03 2.350293503052256795e-04 1.016025017918240964e-04
1.927466955371534141e+03 -7.562472640015168671e-04 1.016025017918240964e-04
1.927473539496520289e+03 5.833220574443253887e-04 1.016025017918240964e-04
1.927479982126079449e+03 9.066986291397993378e-04 1.016025017918240964e-04
1.927486410683452959e+03 6.162705192649548533e-04 1.016025017918240964e-04
1.927493008328541464e+03 -2.033967714497179652e-04 1.016025017918240964e-04
1.927499416887453435e+03 8.675862509972951840e-05 1.016025017918240964e-04
1.927505898190741846e+03 5.998687987670818121e-04 1.016025017918240964e-04
1.927512442305171817e+03 6.459695931489312657e-04 1.016025017918240964e-04
1.927518850536528134e+03 6.416940951038065024e-04 1.016025017918240964e-04
1.927525384150551417e+03 3.018317065422024205e-04 1.016025017918240964e-04
1.927531875169258001e+03 2.058998965180998853e-04 1.016025017918240964e-04
1.927538283072950207e+03 4.461133338511072302e-04 1.016025017918240964e-04
1.927544868562409874e+03 1.253132723243551542e-06 1.016025017918240964e-04
1.927551306920446905e+03 -2.815421206968829037e-04 1.016025017918240964e-04
1.927557735706453741e+03 4.405849109060213428e-04 1.016025017918240964e-04
1.927564330215236623e+03 5.887241184361789921e-05 1.016025017918240964e-04
1.927570737558383371e+03 2.943429368027086030e-04 1.016025017918240964e-04
1.927577217477495424e+03 -7.964460471100820275e-04 1.016025017918240964e-04
1.927583760067526100e+03 -1.566412576888587361e-05 1.016025017918240964e-04
1.927590167082714288e+03 -3.802222278978250073e-04 1.016025017918240964e-04
1.927596697699312926e+03 7.915871658570561254e-05 1.016025017918240964e-04
1.927603188805965146e+03 3.888905405931708937e-04 1.016025017918240964e-04
1.927609595493084498e+03 6.604473630391225142e-04 1.016025017918240964e-04
1.927616176371433539e+03 6.128304672757589654e-04 1.016025017918240964e-04
1.927622616430198150e+03 4.182987156081963967e-04 1.016025017918240964e-04
1.927629039468135034e+03 1.970942498452283350e-04 1.016025017918240964e-04
1.927635636813980227e+03 -9.253917558593198334e-06 1.016025017918240964e-04
1.927642042939871317e+03 1.740826404789195387e-04 1.016025017918240964e-04
1.927648515496484833e+03 1.069905833750903518e-05 1.016025017918240964e-04
1.927655062537102140e+03 -1.178601560733576339e-04 1.016025017918240964e-04
1.927661468334630172e+03 3.307933522119483027e-05 1.016025017918240964e-04
1.927667989973862859e+03 -2.175243635619975914e-04 1.016025017918240964e-04
1.927674487145063722e+03 -6.792795268642778180e-05 1.016025017918240964e-04
1.927680892614119330e+03 -3.377314793675559811e-04 1.016025017918240964e-04
1.927687462899796628e+03 -1.139408540487079718e-04 1.016025017918240964e-04
1.927693910637511181e+03 -1.257081001817343376e-04 1.016025017918240964e-04
1.927700321944698544e+03 -3.057147646044167891e-04 1.016025017918240964e-04
1.927706928106946407e+03 -1.525540264519666242e-04 1.016025017918240964e-04
1.927713333014088903e+03 5.333603074549494961e-04 1.016025017918240964e-04
1.927719792223904278e+03 9.957220590953904109e-05 1.016025017918240964e-04
1.927726349696067018e+03 6.329884549489809588e-04 1.016025017918240964e-04
1.927732754274441277e+03 2.984232687511335696e-04 1.016025017918240964e-04
1.927739260950389053e+03 3.796405918694391107e-05 1.016025017918240964e-04
1.927745770168717399e+03 7.312535454687255944e-04 1.016025017918240964e-04
1.927752174418214963e+03 7.003886159713910032e-04 1.016025017918240964e-04
1.927758728123679248e+03 2.115659634979758592e-04 1.016025017918240964e-04
1.927765189524542166e+03 1.760694736028226199e-04 1.016025017918240964e-04
1.927771593445052076e+03 2.589545161041739252e-04 1.016025017918240964e-04
1.927778193743299425e+03 -2.714127635758033989e-04 1.016025017918240964e-04
1.927784607763185704e+03 1.214866104345896852e-04 1.016025017918240964e-04
1.927791047635918403e+03 1.083437680709842444e-04 1.016025017918240964e-04
1.927797621526567809e+03 3.073973996088500771e-04 1.016025017918240964e-04
1.927804024884293312e+03 2.774000348451475671e-04 1.016025017918240964e-04
1.927810510605047057e+03 -5.086784366292488674e-05 1.016025017918240964e-04
1.927817037859065067e+03 3.309225529786787847e-04 1.016025017918240964e-04
1.927823440887508241e+03 -2.895142016176723660e-04 1.016025017918240964e-04
1.927829972019228535e+03 -2.756606404746150211e-04 1.016025017918240964e-04
1.927836453073425218e+03 -7.839427672123867570e-04 1.016025017918240964e-04
1.927842855772475559e+03 -2.460638466449609316e-04 1.016025017918240964e-04
1.927849431877988081e+03 -1.752892432526860825e-04 1.016025017918240964e-04
1.927855867169291059e+03 2.307470813040994715e-04 1.016025017918240964e-04
1.927862281708662749e+03 -5.305200802837200705e-05 1.016025017918240964e-04
1.927868878010727485e+03 2.000385301179399540e-04 1.016025017918240964e-04
1.927875280146307205e+03 3.961083828477013997e-04 1.016025017918240964e-04
1.927881738913965137e+03 4.665377208537009992e-04 1.016025017918240964e-04
1.927888290198225832e+03 2.786954575584512793e-04 1.016025017918240964e-04
1.927894692004116905e+03 1.063607522360481526e-03 1.016025017918240964e-04
1.927901194562565706e+03 7.298276611929497334e-04 1.016025017918240964e-04
1.927907701266272397e+03 6.315778731575273208e-04 1.016025017918240964e-04
1.927914102742365230e+03 5.171210667586112779e-04 1.016025017918240964e-04
1.927920648653989474e+03 2.502963307851619200e-05 1.016025017918240964e-04
1.927927111214510205e+03 1.193203275894167098e-04 1.016025017918240964e-04
1.927933512360694294e+03 9.882617954626586433e-06 1.016025017918240964e-04
1.927940101187759637e+03 1.904364537185873431e-05 1.016025017918240964e-04
1.927946520042583415e+03 9.675467753178219974e-04 1.016025017918240964e-04
1.927952945853241999e+03 8.110817490141641233e-04 1.016025017918240964e-04
1.927959527168296063e+03 4.114145469107214378e-04 1.016025017918240964e-04
1.927965927750135279e+03 3.970591604781271869e-05 1.016025017918240964e-04
1.927972395729781056e+03 3.166453843184484319e-04 1.016025017918240964e-04
1.927978934085174387e+03 2.589817629798586880e-04 1.016025017918240964e-04
1.927985334336808819e+03 9.803139351214514279e-04 1.016025017918240964e-04
1.927991844047386166e+03 5.868195545737869920e-04 1.016025017918240964e-04
1.927998339880928597e+03 2.645200395898447709e-04 1.016025017918240964e-04
1.928004739802247968e+03 4.392569339427601616e-04 1.016025017918240964e-04
1.928011290805580529e+03 3.998097281207426204e-04 1.016025017918240964e-04
1.928017744555200807e+03 5.414649697786964389e-05 1.016025017918240964e-04
1.928024144146095068e+03 2.422440822351690530e-04 1.016025017918240964e-04
1.928030736003888478e+03 1.459385941338549862e-04 1.016025017918240964e-04
1.928037148107634948e+03 6.847774132054633553e-04 1.016025017918240964e-04
1.928043575496936000e+03 2.972456302625219862e-04 1.016025017918240964e-04
1.928050151512199818e+03 3.738504015590258926e-04 1.016025017918240964e-04
1.928056550537874045e+03 2.896015572232762633e-04 1.016025017918240964e-04
1.928063018034231845e+03 1.031754852896408624e-03 1.016025017918240964e-04
1.928069553150607817e+03 8.538689340563124707e-04 1.016025017918240964e-04
1.928075951845559757e+03 8.237297534880088712e-05 1.016025017918240964e-04
1.928082459010357297e+03 7.024099631873871380e-04 1.016025017918240964e-04
1.928088953666216185e+03 7.051952832638447126e-04 1.016025017918240964e-04
1.928095352030335789e+03 7.429239187803216688e-05 1.016025017918240964e-04
1.928101898424836008e+03 9.902425632382182011e-05 1.016025017918240964e-04
1.928108353058667490e+03 1.963220829675068832e-04 1.016025017918240964e-04
1.928114751091844710e+03 4.072372546241202003e-04 1.016025017918240964e-04
1.928121336277189357e+03 1.883698820634177612e-06 1.016025017918240964e-04
1.928127751327604528e+03 2.976148085372811542e-04 1.016025017918240964e-04
1.928134170590550411e+03 1.725447336501920365e-04 1.016025017918240964e-04
1.928140751005588982e+03 8.750827053127646085e-05 1.016025017918240964e-04
1.928147148472669187e+03 3.884373434181009172e-04 1.016025017918240964e-04
1.928153605778106794e+03 5.150554355575683594e-04 1.016025017918240964e-04
1.928160147357663618e+03 -5.839712213607982589e-04 1.016025017918240964e-04
1.928166544493503579e+03 7.249802386712312781e-06 1.016025017918240964e-04
1.928173039402252698e+03 7.434662546270858277e-04 1.016025017918240964e-04
1.928179542585261288e+03 -1.246869367878452586e-04 1.016025017918240964e-04
1.928185939389750956e+03 2.460515105337525953e-04 1.016025017918240964e-04
1.928192471462511094e+03 1.941234234806011834e-04 1.016025017918240964e-04
1.928198936688023423e+03 4.497846816346378414e-04 1.016025017918240964e-04
1.928205333161051840e+03 1.700976121178466932e-04 1.016025017918240964e-04
1.928211901958403359e+03 1.019693071765528968e-04 1.016025017918240964e-04
1.928218329665592819e+03 5.431031028897144019e-04 1.016025017918240964e-04
1.928224731084815403e+03 3.773856735538105921e-04 1.016025017918240964e-04
1.928231325611556031e+03 -2.960269649167014054e-04 1.016025017918240964e-04
1.928237721517609998e+03 -1.570697882473290590e-04 1.016025017918240964e-04
1.928244158912118110e+03 -3.559147607029763396e-04 1.016025017918240964e-04
1.928250716669422445e+03 7.189884123589692852e-04 1.016025017918240964e-04
1.928257112243717756e+03 6.233899017935406301e-05 1.016025017918240964e-04
1.928263585173768433e+03 1.617978347198660723e-04 1.016025017918240964e-04
1.928270106601131602e+03 4.750254376304311474e-04 1.016025017918240964e-04
1.928276501843556844e+03 4.903782355949759417e-05 1.016025017918240964e-04
1.928283009869286388e+03 1.680628909365764585e-04 1.016025017918240964e-04
1.928289495406324477e+03 -8.460500672078388957e-05 1.016025017918240964e-04
1.928295890316769601e+03 -2.633430092121880083e-04 1.016025017918240964e-04
1.928302432998194263e+03 -1.763993710825042865e-04 1.016025017918240964e-04
1.928308883084642730e+03 4.420020237973290036e-04 1.016025017918240964e-04
1.928315277662996550e+03 3.139104167763695822e-04 1.016025017918240964e-04
1.928321854560012980e+03 -5.392415638044158969e-04 1.016025017918240964e-04
1.928328269635727565e+03 5.143592282461674492e-04 1.016025017918240964e-04
1.928334677386902513e+03 1.108275045400685391e-04 1.016025017918240964e-04
1.928341261048907427e+03 6.760047505944227850e-04 1.016025017918240964e-04
1.928347655059219733e+03 -2.346665433905234066e-04 1.016025017918240964e-04
1.928354096275523261e+03 2.979182252414031007e-04 1.016025017918240964e-04
1.928360645676837748e+03 -1.166188877749344720e-04 1.016025017918240964e-04
1.928367039354760664e+03 3.850287286956652105e-05 1.016025017918240964e-04
1.928373513595765189e+03 3.354821321257626531e-04 1.016025017918240964e-04
1.928380029176568996e+03 -7.279231543425734472e-05 1.016025017918240964e-04
1.928386422521990880e+03 4.070016264176175812e-04 1.016025017918240964e-04
1.928392929347148083e+03 -2.126575007562362752e-04 1.016025017918240964e-04
1.928399411547740783e+03 2.256333697967068867e-04 1.016025017918240964e-04
1.928405804560551815e+03 -1.865454733703751080e-04 1.016025017918240964e-04
1.928412343529193095e+03 9.544819164283148514e-05 1.016025017918240964e-04
1.928418792789995223e+03 2.704178796734676505e-04 1.016025017918240964e-04
1.928425185470083534e+03 3.768826343722970302e-04 1.016025017918240964e-04
1.928431756141420010e+03 2.240804343351367406e-04 1.016025017918240964e-04
1.928438172902971473e+03 2.322065528478077273e-04 1.016025017918240964e-04
1.928444572658060906e+03 4.417068547478626467e-04 1.016025017918240964e-04
1.928451159775332826e+03 -1.289153604397704866e-04 1.016025017918240964e-04
1.928457551886310966e+03 3.176028931424942068e-04 1.016025017918240964e-04
1.928463982592472803e+03 -1.086741909904460299e-04 1.016025017918240964e-04
1.928470537961696891e+03 -1.892808237761133672e-05 1.016025017918240964e-04
1.928476929739653997e+03 -1.315868373664791314e-04 1.016025017918240964e-04
1.928483390955774439e+03 -3.596452269300765399e-05 1.016025017918240964e-04
1.928489915017815292e+03 -3.827992934035961563e-05 1.016025017918240964e-04
1.928496306462639495e+03 -2.649436987344986065e-04 1.016025017918240964e-04
1.928502797747486511e+03 -2.147301058662834036e-04 1.016025017918240964e-04
1.928509290943328551e+03 -4.709450391465790564e-04 1.016025017918240964e-04
1.928515682054909348e+03 -2.367129192652584033e-04 1.016025017918240964e-04
1.928522202967126532e+03 -1.134055202755079270e-04 1.016025017918240964e-04
1.928528665737876509e+03 -1.081716566073375439e-04 1.016025017918240964e-04
1.928535056516102031e+03 8.664587346991598719e-04 1.016025017918240964e-04
1.928541606614214743e+03 5.948252218112778255e-05 1.016025017918240964e-04
1.928548039401098549e+03 7.390927965478936209e-04 1.016025017918240964e-04
1.928554429845858522e+03 6.603306017786900184e-04 1.016025017918240964e-04
1.928561008688269567e+03 1.058086888621559331e-03 1.016025017918240964e-04
1.928567411932635196e+03 -8.239077235759895146e-04 1.016025017918240964e-04
1.928573817774506551e+03 -3.400358089841847421e-04 1.016025017918240964e-04
1.928580393457735454e+03 1.269276995056285370e-03 1.016025017918240964e-04
1.928586783332125833e+03 8.926260678254026174e-04 1.016025017918240964e-04
1.928593217165308033e+03 -5.916855404566298592e-04 1.016025017918240964e-04
1.928599764058584924e+03 -1.621605721133151379e-03 1.016025017918240964e-04
1.928606153599209847e+03 -4.994372197915403916e-05 1.016025017918240964e-04
1.928612614981781462e+03 3.824738641018983742e-05 1.016025017918240964e-04
1.928619133526778796e+03 -7.805204818863239634e-05 1.016025017918240964e-04
1.928625522733526395e+03 7.175367643316789583e-04 1.016025017918240964e-04
1.928632011223445943e+03 -1.036299289306741181e-03 1.016025017918240964e-04
1.928638501861956456e+03 -3.574909553789867725e-04 1.016025017918240964e-04
1.928644890734715773e+03 -1.216687121238437842e-03 1.016025017918240964e-04
1.928651405889818761e+03 1.539677441362543637e-05 1.016025017918240964e-04
1.928657869063756834e+03 1.162971997417159935e-04 1.016025017918240964e-04
1.928664257602416228e+03 3.942616878389469041e-04 1.016025017918240964e-04
1.928670798980418567e+03 6.015768695166676941e-04 1.016025017918240964e-04
1.928677235131818406e+03 1.635376855146683083e-04 1.016025017918240964e-04
1.928683623336266919e+03 -6.188188815629076713e-04 1.016025017918240964e-04
1.928690190494763783e+03 1.456724804792199795e-04 1.016025017918240964e-04
1.928696600065781013e+03 -5.953793875063654760e-04 1.016025017918240964e-04
1.928702992135707518e+03 5.228425330345141302e-04 1.016025017918240964e-04
1.928709576232467498e+03 -6.666446419047965515e-04 1.016025017918240964e-04
1.928715963865283584e+03 1.225538670671896032e-03 1.016025017918240964e-04
1.928722380961347426e+03 -2.657350069162226565e-04 1.016025017918240964e-04
1.928728939231660206e+03 -2.018358105119284415e-03 1.016025017918240964e-04
1.928735326529964141e+03 -3.284258999328605513e-03 1.016025017918240964e-04
1.928741768209434440e+03 2.169768485931820260e-03 1.016025017918240964e-04
1.928748301095780562e+03 2.581711791201272890e-03 1.016025017918240964e-04
1.928754688059461159e+03 -1.949667906328026064e-03 1.016025017918240964e-04
1.928761153879486301e+03 -5.559965473196454289e-03 1.016025017918240964e-04
1.928767661824468405e+03 -3.166408038786217949e-05 1.016025017918240964e-04
1.928774048453414252e+03 8.659444624442720053e-04 1.016025017918240964e-04
1.928780537971019839e+03 3.682581034694226967e-04 1.016025017918240964e-04
1.928787021417361530e+03 -1.798464082469089878e-04 1.016025017918240964e-04
1.928793407711460759e+03 -7.164021472942061182e-04 1.016025017918240964e-04
1.928799920483552341e+03 -7.980169467783238425e-04 1.016025017918240964e-04
1.928806379874098184e+03 3.863554694905008483e-04 1.016025017918240964e-04
1.928812765833238927e+03 -5.525422521342612196e-04 1.016025017918240964e-04
1.928819301416600865e+03 2.780365304700838265e-04 1.016025017918240964e-04
1.928825737194316162e+03 2.315659073561353320e-04 1.016025017918240964e-04
1.928832122818387234e+03 -9.913494372099118475e-06 1.016025017918240964e-04
